session,mouse,day,target,target_shank,cov_shank,target_medrank,cov_medrank,drank_signed,drank_abs,dml_abs,dml_signed,is_same_shank,n_ent,n_par,pr2,pr2_anch,pr2_non,pr2_diff,mcc,acc,anch_recall,nonanch_recall,n_valid,obs_anch_frac
M26D19,26,19,128,1,3,1,3,2,2,510.0,510.0,False,16,0,0.04194259871677884,0.051643667972011253,0.032629506342782943,0.01901416162922831,0.061207058518343495,0.439873417721519,0.9212598425196851,0.1164021164021164,316,0.40189873417721517
M26D19,26,19,129,1,0,1,0,-1,1,210.0,-210.0,False,0,16,0.08014342438129413,0.07200299405261157,0.0666851533371079,0.005317840715503674,0.5476860609124591,0.7911392405063291,0.9494949494949495,0.5254237288135594,316,0.6265822784810127
M26D19,26,19,129,1,1,1,1,0,0,0.0,0.0,True,16,0,0.15983017681107622,0.15770254073435408,0.1615384151589977,-0.003835874424643615,0.6861484465989951,0.8544303797468354,0.9494949494949495,0.6949152542372882,316,0.6265822784810127
M26D19,26,19,129,1,2,1,2,1,1,330.0,330.0,False,16,0,0.05181718444846255,0.06066006907803645,0.02536181849603336,0.03529825058200309,,0.6265822784810127,1.0,0.0,316,0.6265822784810127
M26D19,26,19,129,1,3,1,3,2,2,510.0,510.0,False,16,0,0.025805624408111384,0.027569057145232945,-0.01041832444394597,0.037987381589178915,0.399611164048854,0.7246835443037974,0.9696969696969697,0.3135593220338983,316,0.6265822784810127
M26D19,26,19,130,1,0,1,0,-1,1,210.0,-210.0,False,0,16,0.07176333809376119,0.06231653840263385,0.07066622602196981,-0.008349687619335966,0.5785512022773975,0.7911392405063291,0.8604651162790697,0.7083333333333334,316,0.5443037974683544
M26D19,26,19,130,1,1,1,1,0,0,0.0,0.0,True,16,0,0.0844344456533437,0.0834387595096201,0.07950047674186866,0.003938282767751433,0.4949039772794182,0.75,0.8372093023255814,0.6458333333333334,316,0.5443037974683544
M26D19,26,19,130,1,2,1,2,1,1,330.0,330.0,False,16,0,0.010239514675806327,0.008158947881038436,-0.0008830598935563039,0.00904200777459474,0.26618029706480295,0.6329113924050633,0.8953488372093024,0.3194444444444444,316,0.5443037974683544
M26D19,26,19,130,1,3,1,3,2,2,510.0,510.0,False,16,0,-0.004901641738110885,-0.008850082427986683,-0.015360827667195709,0.006510745239209026,0.13749851619680473,0.5791139240506329,0.7209302325581395,0.4097222222222222,316,0.5443037974683544
M26D19,26,19,132,1,0,1,0,-1,1,210.0,-210.0,False,0,16,0.01003480370733827,-0.0002439147281461107,-0.004346994854527386,0.0041030801263812755,0.22636318269798122,0.6234177215189873,0.6185567010309279,0.6255707762557078,316,0.3069620253164557
M26D19,26,19,132,1,1,1,1,0,0,0.0,0.0,True,16,0,0.09442819937063177,0.09912545153120855,0.08985973286808668,0.009265718663121869,0.25532696448761005,0.629746835443038,0.6597938144329897,0.6164383561643836,316,0.3069620253164557
M26D19,26,19,132,1,2,1,2,1,1,330.0,330.0,False,16,0,-0.008352140419655808,-0.011179253560726687,-0.019392714485972684,0.008213460925245997,0.06533065563787858,0.6740506329113924,0.12371134020618557,0.9178082191780822,316,0.3069620253164557
M26D19,26,19,132,1,3,1,3,2,2,510.0,510.0,False,16,0,-0.0028483522737354217,-0.007788705571938559,-0.010915137390405283,0.003126431818466724,0.05192709233043765,0.5791139240506329,0.3917525773195876,0.6621004566210046,316,0.3069620253164557
M26D19,26,19,133,1,0,1,0,-1,1,210.0,-210.0,False,0,16,0.07392001351988776,0.07260197544073177,0.06865083054894017,0.0039511448917916026,0.5401140802424306,0.7689873417721519,0.8690476190476191,0.6554054054054054,316,0.5316455696202531
M26D19,26,19,133,1,1,1,1,0,0,0.0,0.0,True,16,0,0.1099725743084897,0.11054045390384448,0.10455834752754878,0.005982106376295704,0.7653030393119661,0.8829113924050633,0.8809523809523809,0.8851351351351351,316,0.5316455696202531
M26D19,26,19,133,1,2,1,2,1,1,330.0,330.0,False,16,0,0.0003758823003365719,0.009280555299461812,-0.007027910491080425,0.016308465790542237,0.4977617772538769,0.7468354430379747,0.8690476190476191,0.6081081081081081,316,0.5316455696202531
M26D19,26,19,133,1,3,1,3,2,2,510.0,510.0,False,16,0,-0.0035603210268162155,-0.0026753007977764476,-0.014311123754434663,0.011635822956658215,0.12724005814573078,0.569620253164557,0.6904761904761905,0.43243243243243246,316,0.5316455696202531
M26D19,26,19,134,1,0,1,0,-1,1,210.0,-210.0,False,0,16,0.06771751578520596,0.06362956582889268,0.05357202360228552,0.010057542226607152,0.02945407066014688,0.5506329113924051,0.5809128630705395,0.4533333333333333,316,0.7626582278481012
M26D19,26,19,134,1,1,1,1,0,0,0.0,0.0,True,16,0,0.06096125870205786,0.055828856049005116,0.07091564217683533,-0.01508678612783021,0.4419806674317116,0.7373417721518988,0.7219917012448133,0.7866666666666666,316,0.7626582278481012
M26D19,26,19,134,1,2,1,2,1,1,330.0,330.0,False,16,0,0.05190192486079365,0.054600438915458516,0.024584375871914088,0.030016063043544428,0.2532916261354505,0.6044303797468354,0.5643153526970954,0.7333333333333333,316,0.7626582278481012
M26D19,26,19,134,1,3,1,3,2,2,510.0,510.0,False,16,0,0.017743568573380906,0.011710886066548909,0.004033621698858458,0.007677264367690451,0.3200495969096433,0.5537974683544303,0.43983402489626555,0.92,316,0.7626582278481012
M26D19,26,19,135,1,0,1,0,-1,1,210.0,-210.0,False,0,16,0.1572220969525872,0.1530482448865349,0.15284807032658987,0.0002001745599450322,0.2812574281448772,0.7436708860759493,0.8055555555555556,0.5,316,0.7974683544303798
M26D19,26,19,135,1,1,1,1,0,0,0.0,0.0,True,16,0,0.05428598248984462,0.05215973081988379,0.03143184111459352,0.02072788970529027,0.06386738930406922,0.6993670886075949,0.8134920634920635,0.25,316,0.7974683544303798
M26D19,26,19,135,1,2,1,2,1,1,330.0,330.0,False,16,0,0.029235895581784556,0.02146127509409612,0.023846104266162294,-0.002384829172066172,0.12356967834415299,0.379746835443038,0.25396825396825395,0.875,316,0.7974683544303798
M26D19,26,19,135,1,3,1,3,2,2,510.0,510.0,False,16,0,0.023867831041496968,0.017590846067484955,0.010627233598372032,0.006963612469112923,0.1543698839285164,0.6772151898734177,0.7380952380952381,0.4375,316,0.7974683544303798
M26D19,26,19,137,1,0,1,0,-1,1,210.0,-210.0,False,0,16,0.053834416246132756,0.062011048014853576,0.05190962913340458,0.010101418881448998,-0.019265874521208166,0.3512658227848101,0.64,0.32646048109965636,316,0.07911392405063292
M26D19,26,19,137,1,1,1,1,0,0,0.0,0.0,True,16,0,0.02727612454808308,-0.0017851110042250706,0.026917281515791536,-0.028702392520016606,-0.10633802150228837,0.4050632911392405,0.4,0.4054982817869416,316,0.07911392405063292
M26D19,26,19,137,1,2,1,2,1,1,330.0,330.0,False,16,0,0.009557951920033624,0.03930830243472527,0.008487023921313952,0.03082127851341132,-0.017132866589289746,0.6930379746835443,0.24,0.7319587628865979,316,0.07911392405063292
M26D19,26,19,137,1,3,1,3,2,2,510.0,510.0,False,16,0,-0.0031505947372625132,0.009031545158423526,-0.006398767564488095,0.015430312722911621,-0.12491881508702175,0.6645569620253164,0.08,0.7147766323024055,316,0.07911392405063292
M26D19,26,19,138,1,0,1,0,-1,1,210.0,-210.0,False,0,16,0.03678504639152854,0.03878858713107114,0.023056724038406307,0.015731863092664833,0.19052018648744387,0.7088607594936709,1.0,0.05154639175257732,316,0.6930379746835443
M26D19,26,19,138,1,1,1,1,0,0,0.0,0.0,True,16,0,0.03860406093237706,0.04213127012699913,0.015468388211696271,0.02666288191530286,-0.13145047346204114,0.560126582278481,0.7488584474885844,0.13402061855670103,316,0.6930379746835443
M26D19,26,19,138,1,2,1,2,1,1,330.0,330.0,False,16,0,0.047539756510135714,0.04349613749929393,0.05170437954244844,-0.008208242043154512,0.24214350004673574,0.7215189873417721,0.9908675799086758,0.1134020618556701,316,0.6930379746835443
M26D19,26,19,138,1,3,1,3,2,2,510.0,510.0,False,16,0,0.013916877956316808,0.01045786154090933,0.01944885142152053,-0.0089909898806112,0.0915078829879041,0.48417721518987344,0.3835616438356164,0.711340206185567,316,0.6930379746835443
M26D19,26,19,143,1,0,1,0,-1,1,210.0,-210.0,False,0,16,0.055015919209078466,0.06681739608539561,0.037184150941787286,0.029633245143608322,0.17032544045545145,0.5632911392405063,0.8133333333333334,0.3373493975903614,316,0.47468354430379744
M26D19,26,19,143,1,1,1,1,0,0,0.0,0.0,True,16,0,0.15046653822903325,0.14845468280700813,0.14754683885248365,0.0009078439545244787,0.5044881752729659,0.7531645569620253,0.7066666666666667,0.7951807228915663,316,0.47468354430379744
M26D19,26,19,143,1,2,1,2,1,1,330.0,330.0,False,16,0,0.0008472683285686844,0.01614896000023247,-0.01709282495140574,0.03324178495163821,0.26185304117056263,0.6329113924050633,0.5733333333333334,0.6867469879518072,316,0.47468354430379744
M26D19,26,19,143,1,3,1,3,2,2,510.0,510.0,False,16,0,-0.000208031504079087,0.005139323112237859,-0.011234917065251482,0.01637424017748934,-0.005813564119662859,0.5,0.44,0.5542168674698795,316,0.47468354430379744
M26D19,26,19,144,1,0,1,0,-1,1,210.0,-210.0,False,0,16,0.09665217892661533,0.12563758293659644,0.08163553229588738,0.044002050640709056,0.5553268926868378,0.7784810126582279,0.884393063583815,0.6503496503496503,316,0.5474683544303798
M26D19,26,19,144,1,1,1,1,0,0,0.0,0.0,True,16,0,0.23525734347222665,0.23365848933709188,0.2596113651149341,-0.02595287577784222,0.6563513818758211,0.8227848101265823,0.953757225433526,0.6643356643356644,316,0.5474683544303798
M26D19,26,19,144,1,2,1,2,1,1,330.0,330.0,False,16,0,0.031192081831764217,0.032095915468831615,0.01743688077577754,0.014659034693054074,0.2883512735726617,0.6360759493670886,0.9421965317919075,0.26573426573426573,316,0.5474683544303798
M26D19,26,19,144,1,3,1,3,2,2,510.0,510.0,False,16,0,0.011881960194462282,0.017724939235523318,-0.008904392822709273,0.02662933205823259,0.2768766361207934,0.6455696202531646,0.8034682080924855,0.45454545454545453,316,0.5474683544303798
M26D19,26,19,145,1,0,1,0,-1,1,210.0,-210.0,False,0,16,0.03586480643121108,0.038278443457531064,0.03509680064638698,0.003181642811144081,0.31500809461812174,0.7436708860759493,0.9545454545454546,0.2604166666666667,316,0.6962025316455697
M26D19,26,19,145,1,1,1,1,0,0,0.0,0.0,True,16,0,0.031473205236629075,0.03817458955011788,0.016429562937942066,0.02174502661217581,0.5300874502431536,0.8006329113924051,0.8545454545454545,0.6770833333333334,316,0.6962025316455697
M26D19,26,19,145,1,2,1,2,1,1,330.0,330.0,False,16,0,0.005097851376192919,0.007236157325952064,-0.00014163406342326823,0.007377791389375332,0.3582089768023167,0.7531645569620253,0.9181818181818182,0.375,316,0.6962025316455697
M26D19,26,19,145,1,3,1,3,2,2,510.0,510.0,False,16,0,0.004597999599454084,0.006479060706266027,-0.0005485690031952206,0.007027629709461247,0.319832956895277,0.7436708860759493,0.9363636363636364,0.3020833333333333,316,0.6962025316455697
M26D19,26,19,148,1,0,1,0,-1,1,210.0,-210.0,False,0,16,0.12460835173537213,0.08597180861461351,0.13150020550211639,-0.045528396887502876,0.4143926140774982,0.7025316455696202,0.7777777777777778,0.6682027649769585,316,0.31329113924050633
M26D19,26,19,148,1,1,1,1,0,0,0.0,0.0,True,16,0,0.10831245626597918,0.0960381128400496,0.09204157144837011,0.003996541391679487,0.1829156611110455,0.5348101265822784,0.7575757575757576,0.43317972350230416,316,0.31329113924050633
M26D19,26,19,148,1,2,1,2,1,1,330.0,330.0,False,16,0,0.010194488030147908,0.010277642878662618,-0.0028135868387570984,0.013091229717419717,0.3142284684460078,0.7310126582278481,0.36363636363636365,0.8986175115207373,316,0.31329113924050633
M26D19,26,19,148,1,3,1,3,2,2,510.0,510.0,False,16,0,-0.017585185106986978,-0.01970287251914593,-0.032769498645757844,0.013066626126611913,0.0674328960650576,0.6107594936708861,0.32323232323232326,0.7419354838709677,316,0.31329113924050633
M26D19,26,19,149,1,0,1,0,-1,1,210.0,-210.0,False,0,16,0.14619945385521405,0.15128280693434926,0.14605632612885033,0.005226480805498923,0.5911220856089039,0.7848101265822784,0.9655172413793104,0.5633802816901409,316,0.5506329113924051
M26D19,26,19,149,1,1,1,1,0,0,0.0,0.0,True,16,0,0.1361198154796363,0.14586222902420876,0.13004293144464218,0.01581929757956657,0.5119423622205099,0.759493670886076,0.8390804597701149,0.6619718309859155,316,0.5506329113924051
M26D19,26,19,149,1,2,1,2,1,1,330.0,330.0,False,16,0,0.01991407265712274,0.023998533286262447,0.0019295374523612407,0.022068995833901206,0.29820740938901685,0.6392405063291139,0.9540229885057471,0.2535211267605634,316,0.5506329113924051
M26D19,26,19,149,1,3,1,3,2,2,510.0,510.0,False,16,0,0.012791502245471431,0.014849121839253465,0.008800599437950862,0.006048522401302603,0.4419788039172228,0.7215189873417721,0.8850574712643678,0.5211267605633803,316,0.5506329113924051
M26D19,26,19,151,1,0,1,0,-1,1,210.0,-210.0,False,0,16,0.041938420947925145,0.04035794487255684,0.03975707295995057,0.0006008719126062712,0.514699097985304,0.7974683544303798,0.8888888888888888,0.6,316,0.6835443037974683
M26D19,26,19,151,1,1,1,1,0,0,0.0,0.0,True,16,0,0.046996372559101475,0.04670776894092976,0.041029298783820445,0.005678470157109317,0.6028404168301165,0.810126582278481,0.7962962962962963,0.84,316,0.6835443037974683
M26D19,26,19,151,1,2,1,2,1,1,330.0,330.0,False,16,0,0.029738329934422512,0.02907087154532595,0.02563481567861059,0.0034360558667153596,0.10845385053493016,0.680379746835443,0.9351851851851852,0.13,316,0.6835443037974683
M26D19,26,19,151,1,3,1,3,2,2,510.0,510.0,False,16,0,0.006999210191623561,0.0047500696297683165,0.007396551193611045,-0.0026464815638427286,-0.003460764451621542,0.5158227848101266,0.5462962962962963,0.45,316,0.6835443037974683
M26D19,26,19,155,1,0,1,0,-1,1,210.0,-210.0,False,0,16,0.3374777016877427,0.35296614641033863,0.34542514330421636,0.007541003106122268,0.7065715676049794,0.8607594936708861,0.8775510204081632,0.8333333333333334,316,0.620253164556962
M26D19,26,19,155,1,1,1,1,0,0,0.0,0.0,True,16,0,0.23492258486945308,0.27270230284271335,0.20561853186162926,0.06708377098108409,0.5914192992054284,0.8037974683544303,0.8163265306122449,0.7833333333333333,316,0.620253164556962
M26D19,26,19,155,1,2,1,2,1,1,330.0,330.0,False,16,0,0.017906655432914698,0.02835348004839111,0.002444875996759577,0.025908604051631534,0.03788093659723209,0.4873417721518987,0.3877551020408163,0.65,316,0.620253164556962
M26D19,26,19,155,1,3,1,3,2,2,510.0,510.0,False,16,0,0.02712257188120796,0.04299831236987661,0.014442394134240089,0.028555918235636524,0.282373275095065,0.6613924050632911,0.7244897959183674,0.5583333333333333,316,0.620253164556962
M26D19,26,19,156,1,0,1,0,-1,1,210.0,-210.0,False,0,16,0.1245900693679928,0.14501623691536747,0.11600892856783185,0.02900730834753562,0.19083578983631355,0.569620253164557,0.6923076923076923,0.5094339622641509,316,0.3291139240506329
M26D19,26,19,156,1,1,1,1,0,0,0.0,0.0,True,16,0,0.14229040449320735,0.13780890804698098,0.13683343194026587,0.0009754761067151119,0.36270455351209785,0.6075949367088608,0.9038461538461539,0.46226415094339623,316,0.3291139240506329
M26D19,26,19,156,1,2,1,2,1,1,330.0,330.0,False,16,0,-0.005771341144723862,-0.004414976268829474,-0.01860997838450551,0.014195002115676036,-0.008535829310708773,0.4873417721518987,0.5192307692307693,0.4716981132075472,316,0.3291139240506329
M26D19,26,19,156,1,3,1,3,2,2,510.0,510.0,False,16,0,-0.013291192417180653,-0.013603044196071057,-0.02313944443550109,0.009536400239430032,-0.015558136479827058,0.4050632911392405,0.75,0.2358490566037736,316,0.3291139240506329
M26D19,26,19,157,1,0,1,0,-1,1,210.0,-210.0,False,0,16,0.10511878459947929,0.08477649219804373,0.06577124343820129,0.01900524875984244,0.18213122496445783,0.5917721518987342,0.6388888888888888,0.5778688524590164,316,0.22784810126582278
M26D19,26,19,157,1,1,1,1,0,0,0.0,0.0,True,16,0,0.09695364987568884,0.08957171424491839,0.07925420020402951,0.010317514040888875,0.1591418982606003,0.6139240506329114,0.5555555555555556,0.6311475409836066,316,0.22784810126582278
M26D19,26,19,157,1,2,1,2,1,1,330.0,330.0,False,16,0,-0.00641767607629371,-0.044178167507073374,-0.026494598813785464,-0.01768356869328791,-0.03828099444764452,0.5411392405063291,0.3611111111111111,0.5942622950819673,316,0.22784810126582278
M26D19,26,19,157,1,3,1,3,2,2,510.0,510.0,False,16,0,-0.00632128352435859,-0.0170910304091203,-0.04078518643078066,0.023694156021660362,-0.13864620702898106,0.6518987341772152,0.05555555555555555,0.8278688524590164,316,0.22784810126582278
M26D19,26,19,163,1,0,1,0,-1,1,210.0,-210.0,False,0,16,0.007276887386992803,0.005095348134070643,0.006705034259087417,-0.0016096861250167738,0.15629726175980643,0.46835443037974683,0.8,0.390625,316,0.189873417721519
M26D19,26,19,163,1,1,1,1,0,0,0.0,0.0,True,16,0,0.007675683242593346,0.008205567719915319,0.0068447098143662455,0.0013608579055490733,0.19285269932487864,0.48417721518987344,0.8333333333333334,0.40234375,316,0.189873417721519
M26D19,26,19,163,1,2,1,2,1,1,330.0,330.0,False,16,0,-0.0013396528204396186,-0.0038628030705636363,-0.0009647758805768625,-0.0028980271899867738,0.009907307612623876,0.4272151898734177,0.6333333333333333,0.37890625,316,0.189873417721519
M26D19,26,19,163,1,3,1,3,2,2,510.0,510.0,False,16,0,0.001307488702105497,0.002256210525019786,0.0010982455892364351,0.001157964935783351,0.24580378584103793,0.5189873417721519,0.8666666666666667,0.4375,316,0.189873417721519
M26D19,26,19,166,1,0,1,0,-1,1,210.0,-210.0,False,0,16,0.07602500130100753,0.08047433305372476,0.06760242358927326,0.012871909464451492,0.3727295744103738,0.6012658227848101,1.0,0.25882352941176473,316,0.4620253164556962
M26D19,26,19,166,1,1,1,1,0,0,0.0,0.0,True,16,0,0.13451732278078726,0.1347378055723314,0.12097054003493979,0.013767265537391604,0.6715674897493559,0.8227848101265823,0.9452054794520548,0.7176470588235294,316,0.4620253164556962
M26D19,26,19,166,1,2,1,2,1,1,330.0,330.0,False,16,0,0.010502533944610615,0.00840859421909057,0.006881926903795965,0.0015266673152946053,-0.15166795597490132,0.4177215189873418,0.5342465753424658,0.3176470588235294,316,0.4620253164556962
M26D19,26,19,166,1,3,1,3,2,2,510.0,510.0,False,16,0,-0.002764050690748332,-0.0027437058588670737,-0.005270018602743232,0.002526312743876158,0.05619207389686194,0.48417721518987344,0.9315068493150684,0.1,316,0.4620253164556962
M26D19,26,19,169,1,0,1,0,-1,1,210.0,-210.0,False,0,16,0.025426987891012765,0.02435918622122557,0.02361241275994541,0.0007467734612801591,0.08686061292158362,0.7784810126582279,0.9561752988047809,0.09230769230769231,316,0.7943037974683544
M26D19,26,19,169,1,1,1,1,0,0,0.0,0.0,True,16,0,0.016221825612926878,0.015226141529271597,0.0161764192065329,-0.000950277677261302,0.20065037882624812,0.7848101265822784,0.9322709163346613,0.2153846153846154,316,0.7943037974683544
M26D19,26,19,169,1,2,1,2,1,1,330.0,330.0,False,16,0,0.006325312859911103,0.005863011345921931,0.0036933100911776817,0.0021697012547442496,0.10822729512631536,0.5474683544303798,0.5338645418326693,0.6,316,0.7943037974683544
M26D19,26,19,169,1,3,1,3,2,2,510.0,510.0,False,16,0,0.006559906146742034,0.005161349444305907,0.007719014850433248,-0.0025576654061273407,-0.042915844823148044,0.6708860759493671,0.8047808764940239,0.15384615384615385,316,0.7943037974683544
M26D19,26,19,171,1,0,1,0,-1,1,210.0,-210.0,False,0,16,0.07079014337068543,0.08761901158552265,0.0512620190994828,0.03635699248603985,0.35404049673501303,0.6392405063291139,0.8676470588235294,0.4666666666666667,316,0.43037974683544306
M26D19,26,19,171,1,1,1,1,0,0,0.0,0.0,True,16,0,0.1312827698175974,0.11977585883116582,0.12529002396004751,-0.005514165128881698,0.6161905410905537,0.8006329113924051,0.8823529411764706,0.7388888888888889,316,0.43037974683544306
M26D19,26,19,171,1,2,1,2,1,1,330.0,330.0,False,16,0,0.02179913947896269,0.029160255755695585,0.01437567303009235,0.014784582725603235,0.2544000579362151,0.6139240506329114,0.7205882352941176,0.5333333333333333,316,0.43037974683544306
M26D19,26,19,171,1,3,1,3,2,2,510.0,510.0,False,16,0,0.016689002480332494,0.00618056963771596,0.01134306862821266,-0.0051624989904967,0.2010286761828341,0.6012658227848101,0.6029411764705882,0.6,316,0.43037974683544306
M26D19,26,19,172,1,0,1,0,-1,1,210.0,-210.0,False,0,16,0.1025949974122442,0.10241340310009361,,,,1.0,1.0,,316,1.0
M26D19,26,19,172,1,1,1,1,0,0,0.0,0.0,True,16,0,0.06247754130432883,0.0623141560217203,,,,0.9841772151898734,0.9841772151898734,,316,1.0
M26D19,26,19,172,1,2,1,2,1,1,330.0,330.0,False,16,0,0.03593454990866951,0.03555465679319547,,,,1.0,1.0,,316,1.0
M26D19,26,19,172,1,3,1,3,2,2,510.0,510.0,False,16,0,0.01916413901711591,0.018644357670082656,,,,0.9272151898734177,0.9272151898734177,,316,1.0
M26D19,26,19,173,1,0,1,0,-1,1,210.0,-210.0,False,0,16,0.02773285077794905,0.03263972428721107,0.024111524750539126,0.008528199536671943,-0.020375766583479074,0.4208860759493671,0.8032786885245902,0.18041237113402062,316,0.3860759493670886
M26D19,26,19,173,1,1,1,1,0,0,0.0,0.0,True,16,0,0.017838765291097868,0.016181373441800595,0.016666709462972218,-0.0004853360211716229,0.08317143244810024,0.5031645569620253,0.7049180327868853,0.37628865979381443,316,0.3860759493670886
M26D19,26,19,173,1,2,1,2,1,1,330.0,330.0,False,16,0,0.007811695696542731,0.009533191258595863,0.0050485729138392,0.004484618344756663,0.079762665999508,0.43670886075949367,0.9180327868852459,0.13402061855670103,316,0.3860759493670886
M26D19,26,19,173,1,3,1,3,2,2,510.0,510.0,False,16,0,0.0060668203758297845,0.011107851422370252,0.0028297721201426818,0.00827807930222757,0.22097487190361537,0.5822784810126582,0.7377049180327869,0.4845360824742268,316,0.3860759493670886
M26D19,26,19,174,1,0,1,0,-1,1,210.0,-210.0,False,0,16,0.022295375099006663,0.022281973760486573,0.020784536583312252,0.0014974371771743211,0.3438329992449808,0.6075949367088608,0.9032258064516129,0.4166666666666667,316,0.3924050632911392
M26D19,26,19,174,1,1,1,1,0,0,0.0,0.0,True,16,0,0.021963361459295495,0.022420831773523386,0.019706284585605083,0.0027145471879183036,0.10109763285155036,0.5189873417721519,0.6935483870967742,0.40625,316,0.3924050632911392
M26D19,26,19,174,1,2,1,2,1,1,330.0,330.0,False,16,0,0.00539092128478551,0.008166464458922662,0.003079343640741583,0.005087120818181079,-0.038314765118498934,0.4936708860759494,0.41935483870967744,0.5416666666666666,316,0.3924050632911392
M26D19,26,19,174,1,3,1,3,2,2,510.0,510.0,False,16,0,0.002767671747437972,0.002905895112134016,0.0013131763741804914,0.0015927187379535246,0.0014833716464486715,0.49050632911392406,0.5483870967741935,0.453125,316,0.3924050632911392
M26D19,26,19,176,1,0,1,0,-1,1,210.0,-210.0,False,0,16,0.017878822256932502,0.018011819924773076,0.01753477093081446,0.00047704899395861755,0.1468750399192726,0.560126582278481,0.7123287671232876,0.4294117647058823,316,0.4620253164556962
M26D19,26,19,176,1,1,1,1,0,0,0.0,0.0,True,16,0,0.013307294924743352,0.013017508139174905,0.013560157333981193,-0.0005426491948062884,0.46124359174282015,0.7215189873417721,0.821917808219178,0.6352941176470588,316,0.4620253164556962
M26D19,26,19,176,1,2,1,2,1,1,330.0,330.0,False,16,0,0.00415264568245981,0.004887561440209298,0.003016200085461551,0.001871361354747747,-0.08540291089244534,0.4620253164556962,0.3972602739726027,0.5176470588235295,316,0.4620253164556962
M26D19,26,19,176,1,3,1,3,2,2,510.0,510.0,False,16,0,0.0013065383649339846,0.00016777651129862292,0.0017189255631712141,-0.0015511490518725912,0.11898914870060849,0.569620253164557,0.3561643835616438,0.7529411764705882,316,0.4620253164556962
M26D19,26,19,178,1,0,1,0,-1,1,210.0,-210.0,False,0,16,0.17485220573226606,0.04660447831777592,0.18776737741922123,-0.1411628991014453,0.24911268983952783,0.4588607594936709,0.9428571428571428,0.32113821138211385,316,0.22151898734177214
M26D19,26,19,178,1,1,1,1,0,0,0.0,0.0,True,16,0,0.19492690191012474,0.19236692888949014,0.18001571905482483,0.012351209834665311,0.388885765320515,0.7974683544303798,0.4857142857142857,0.8861788617886179,316,0.22151898734177214
M26D19,26,19,178,1,2,1,2,1,1,330.0,330.0,False,16,0,-0.007560433442240122,-0.012675464012730231,-0.03337414670310346,0.020698682690373227,0.00041619708408512297,0.7468354430379747,0.05714285714285714,0.943089430894309,316,0.22151898734177214
M26D19,26,19,178,1,3,1,3,2,2,510.0,510.0,False,16,0,-0.01871425798117201,-0.02723646843494576,-0.04988601274746407,0.02264954431251831,-0.2257536018569031,0.6265822784810127,0.0,0.8048780487804879,316,0.22151898734177214
M26D19,26,19,179,1,0,1,0,-1,1,210.0,-210.0,False,0,16,0.030670678790514792,0.03018384299379706,0.026185098676699714,0.003998744317097347,0.5008560303636037,0.7974683544303798,0.874439461883408,0.6129032258064516,316,0.7056962025316456
M26D19,26,19,179,1,1,1,1,0,0,0.0,0.0,True,16,0,0.03359064471322143,0.03401346304712627,0.027137226812416926,0.006876236234709343,0.5760426066085377,0.8006329113924051,0.7892376681614349,0.8279569892473119,316,0.7056962025316456
M26D19,26,19,179,1,2,1,2,1,1,330.0,330.0,False,16,0,0.011511643328515786,0.010181514549374548,0.01108330413276648,-0.000901789583391932,-0.008991271159218401,0.689873417721519,0.9641255605381166,0.03225806451612903,316,0.7056962025316456
M26D19,26,19,179,1,3,1,3,2,2,510.0,510.0,False,16,0,0.0033543170489037655,0.0028636915383165595,0.0021521876822409025,0.000711503856075657,-0.04929346287746633,0.569620253164557,0.7040358744394619,0.24731182795698925,316,0.7056962025316456
M26D19,26,19,180,1,0,1,0,-1,1,210.0,-210.0,False,0,16,0.05161628200892095,0.05169966569420281,0.04520732073653977,0.006492344957663043,-0.03937588652674326,0.8512658227848101,0.9889705882352942,0.0,316,0.8607594936708861
M26D19,26,19,180,1,1,1,1,0,0,0.0,0.0,True,16,0,0.052673338698795855,0.05196807486113797,0.056026343027246184,-0.004058268166108214,-0.00055171912065559,0.6962025316455697,0.7720588235294118,0.22727272727272727,316,0.8607594936708861
M26D19,26,19,180,1,2,1,2,1,1,330.0,330.0,False,16,0,0.019564240733914183,0.019952704074154948,0.022013235803072462,-0.002060531728917514,0.15505358358398055,0.6234177215189873,0.6286764705882353,0.5909090909090909,316,0.8607594936708861
M26D19,26,19,180,1,3,1,3,2,2,510.0,510.0,False,16,0,0.016639133085143552,0.016914022170079646,0.013257794508532372,0.0036562276615472733,-0.11268652697984155,0.7879746835443038,0.9154411764705882,0.0,316,0.8607594936708861
M26D19,26,19,181,1,0,1,0,-1,1,210.0,-210.0,False,0,16,0.02646247176902695,0.028606031603093718,0.022640432676783062,0.005965598926310656,0.6125043160074657,0.8164556962025317,0.9052631578947369,0.6825396825396826,316,0.6012658227848101
M26D19,26,19,181,1,1,1,1,0,0,0.0,0.0,True,16,0,0.031265496875472185,0.03524785611938208,0.024885482663459135,0.010362373455922946,0.5465366374689962,0.7816455696202531,0.8105263157894737,0.7380952380952381,316,0.6012658227848101
M26D19,26,19,181,1,2,1,2,1,1,330.0,330.0,False,16,0,0.008668158245509473,0.010467918333083137,0.005049469242957794,0.0054184490901253435,0.2899669259745703,0.6677215189873418,0.7789473684210526,0.5,316,0.6012658227848101
