mouse,day,target_cluster_id,target_shank_id,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
26,19,115,1,,,pos,0.0001674454782552459,
26,19,115,1,0.0,17.0,pos+ngs_shank,0.19526959925977755,398.97013818211667
26,19,115,1,1.0,47.0,pos+ngs_shank,0.27002266692877647,251.48936170212755
26,19,115,1,2.0,105.0,pos+ngs_shank,0.094696082629308,397.5101204221722
26,19,115,1,3.0,44.0,pos+ngs_shank,0.058428511792608814,544.3266012841287
