mouse,day,target_cluster_id,target_shank_id,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
28,17,186,2,,,pos,0.02140494150063581,
28,17,186,2,0.0,5.0,pos+ngs_shank,0.031158955485450234,498.42123237907407
28,17,186,2,1.0,6.0,pos+ngs_shank,0.03279635901626369,353.3282514183332
28,17,186,2,2.0,33.0,pos+ngs_shank,0.06966540190937996,236.81818181818178
28,17,186,2,3.0,13.0,pos+ngs_shank,0.04846016577247505,349.75780100443654
