mouse,day,target_cluster_id,target_shank_id,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
25,25,105,1,,,pos,0.019951803084466268,
25,25,105,1,0.0,4.0,pos+ngs_shank,0.028788884033899353,279.1774487311172
25,25,105,1,1.0,7.0,pos+ngs_shank,0.05459794534871519,100.71428571428592
25,25,105,1,2.0,30.0,pos+ngs_shank,0.04319769809800823,303.10231147874225
25,25,105,1,3.0,8.0,pos+ngs_shank,0.023422360637592676,469.6430049806812
