mouse,day,target_cluster_id,target_shank_id,target_cell_type,cell_type,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
28,25,404,3,NG,NG,,,pos,0.06516539136244279,
28,25,404,3,NG,NG,0.0,25.0,pos+ngs_shank,0.11619717266242824,710.3847123366584
28,25,404,3,NG,NG,1.0,8.0,pos+ngs_shank,0.06664553876330692,503.77534275518803
28,25,404,3,NG,NG,2.0,16.0,pos+ngs_shank,0.0651354396550061,298.37267403121996
28,25,404,3,NG,NG,3.0,31.0,pos+ngs_shank,0.11748564211962804,168.87096774193552
