mouse,day,target_cluster_id,target_shank_id,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
28,25,284,2,,,pos,0.052122089699351906,
28,25,284,2,0.0,25.0,pos+ngs_shank,0.06364963425206137,489.1816434929297
28,25,284,2,1.0,8.0,pos+ngs_shank,0.0745297473784524,297.03924924764635
28,25,284,2,2.0,16.0,pos+ngs_shank,0.06574465256017796,200.62500000000017
28,25,284,2,3.0,32.0,pos+ngs_shank,0.07282221563307253,401.92645143571247
