mouse,day,target_cluster_id,target_shank_id,target_cell_type,cell_type,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
29,25,549,3,NG,NG,,,pos,0.00046096173021407114,
29,25,549,3,NG,NG,0.0,18.0,pos+ngs_shank,0.0026536421673540424,763.3812002477803
29,25,549,3,NG,NG,1.0,51.0,pos+ngs_shank,0.007111347834903659,557.7378839645953
29,25,549,3,NG,NG,2.0,27.0,pos+ngs_shank,0.005007652257332196,367.24558595777984
29,25,549,3,NG,NG,3.0,57.0,pos+ngs_shank,0.0075611614247708125,359.4736842105261
