mouse,day,target_cluster_id,target_shank_id,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
26,19,195,1,,,pos,-0.009717780387461206,
26,19,195,1,0.0,17.0,pos+ngs_shank,0.0638139529090431,236.64494090558074
26,19,195,1,1.0,47.0,pos+ngs_shank,0.19590019017853053,172.3404255319148
26,19,195,1,2.0,105.0,pos+ngs_shank,0.014927378801676239,412.7029211284844
26,19,195,1,3.0,44.0,pos+ngs_shank,0.0014077896173893324,583.7858367320326
