mouse,day,target_cluster_id,target_shank_id,target_cell_type,cell_type,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
26,19,380,2,NG,NG,,,pos,0.013555252005758401,
26,19,380,2,NG,NG,0.0,17.0,pos+ngs_shank,0.032225188934089474,555.3338655996528
26,19,380,2,NG,NG,1.0,47.0,pos+ngs_shank,0.03162265861073982,397.7161546836491
26,19,380,2,NG,NG,2.0,104.0,pos+ngs_shank,0.035716129793426823,228.02884615384616
26,19,380,2,NG,NG,3.0,44.0,pos+ngs_shank,0.02307598406478143,335.7268176412195
