mouse,day,target_cluster_id,target_shank_id,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
26,19,313,2,,,pos,0.009081364414242121,
26,19,313,2,0.0,17.0,pos+ngs_shank,0.011899278348411358,580.1640181188009
26,19,313,2,1.0,47.0,pos+ngs_shank,0.014363548652605118,384.9193766925373
26,19,313,2,2.0,105.0,pos+ngs_shank,0.0772086323768545,141.42857142857147
26,19,313,2,3.0,44.0,pos+ngs_shank,0.026129403295789045,224.42899228334335
