mouse,day,target_cluster_id,target_shank_id,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
29,23,184,2,,,pos,0.11388394567490498,
29,23,184,2,0.0,3.0,pos+ngs_shank,0.10818219028384375,521.7850371585427
29,23,184,2,1.0,14.0,pos+ngs_shank,0.13298700820507048,326.0767555538514
29,23,184,2,2.0,14.0,pos+ngs_shank,0.17639606651019807,195.00000000000014
29,23,184,2,3.0,89.0,pos+ngs_shank,0.14838895280983477,346.577033471628
