mouse,day,target_cluster_id,target_shank_id,target_cell_type,cell_type,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
28,23,320,3,NG,NG,,,pos,0.013867769711499356,
28,23,320,3,NG,NG,0.0,8.0,pos+ngs_shank,0.0192036733070149,711.035879824572
28,23,320,3,NG,NG,1.0,8.0,pos+ngs_shank,0.021415366640288182,497.6259151771641
28,23,320,3,NG,NG,2.0,9.0,pos+ngs_shank,0.02135035255322828,305.59008902323853
28,23,320,3,NG,NG,3.0,80.0,pos+ngs_shank,0.04486885998314094,188.99999999999994
