mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
20,14,293,2,NG,,,pos,0.02361738064715273,
20,14,293,2,NG,0.0,2.0,pos+ngs_shank,0.021928240393881693,374.154641831968
20,14,293,2,NG,1.0,32.0,pos+ngs_shank,0.03878018348727517,264.26164845011044
20,14,293,2,NG,2.0,53.0,pos+ngs_shank,0.05082031234143164,170.37735849056594
20,14,293,2,NG,3.0,21.0,pos+ngs_shank,0.030358601607284576,262.9878154962959
