mouse,day,target_cluster_id,target_shank_id,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
20,16,152,1,,,pos,0.0030974199182127625,
20,16,152,1,0.0,28.0,pos+ngs_shank,0.014829120743019142,314.17236462984334
20,16,152,1,1.0,36.0,pos+ngs_shank,0.037313937752599294,142.49999999999997
20,16,152,1,2.0,46.0,pos+ngs_shank,0.02283766812546275,294.6465990514708
20,16,152,1,3.0,55.0,pos+ngs_shank,0.01725033452567972,384.96166150025675
