mouse,day,target_cluster_id,target_shank_id,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
25,25,71,1,,,pos,0.024761090880986124,
25,25,71,1,0.0,4.0,pos+ngs_shank,0.10597260272950275,289.24250264383363
25,25,71,1,1.0,7.0,pos+ngs_shank,0.17145364455310555,122.1428571428571
25,25,71,1,2.0,30.0,pos+ngs_shank,0.05537205392730867,287.14642390096765
25,25,71,1,3.0,8.0,pos+ngs_shank,0.04046697779441648,455.4487996401396
