mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
20,18,425,3,NG,,,pos,0.00028981326737713696,
20,18,425,3,NG,0.0,2.0,pos+ngs_shank,0.0009950162879923008,696.9526656209039
20,18,425,3,NG,1.0,33.0,pos+ngs_shank,0.007112716932575203,477.62397034989027
20,18,425,3,NG,2.0,47.0,pos+ngs_shank,0.006806300479753935,341.4779321599917
20,18,425,3,NG,3.0,22.0,pos+ngs_shank,0.0028794672720745206,330.00000000000006
