mouse,day,target_cluster_id,target_shank_id,target_cell_type,cell_type,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
29,25,157,1,NG,NG,,,pos,0.0033355665675770863,
29,25,157,1,NG,NG,0.0,18.0,pos+ngs_shank,0.0045851391915716746,262.05456465927455
29,25,157,1,NG,NG,1.0,50.0,pos+ngs_shank,0.050471675592025686,237.9
29,25,157,1,NG,NG,2.0,27.0,pos+ngs_shank,0.025577309983191743,351.3445392207528
29,25,157,1,NG,NG,3.0,58.0,pos+ngs_shank,0.013373875257565625,600.2795959201666
