mouse,day,target_cluster_id,target_shank_id,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
20,16,286,3,,,pos,-0.0053426923824381415,
20,16,286,3,0.0,28.0,pos+ngs_shank,0.026476620409353814,712.0668299594888
20,16,286,3,1.0,36.0,pos+ngs_shank,0.02298056024609547,511.75214947949473
20,16,286,3,2.0,46.0,pos+ngs_shank,0.028066020663817127,291.85850051054405
20,16,286,3,3.0,55.0,pos+ngs_shank,0.020376485341532535,207.5454545454545
