mouse,day,target_cluster_id,target_shank_id,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
21,16,502,0,,,pos,0.012181489371600084,
21,16,502,0,0.0,52.0,pos+ngs_shank,0.0588214331035579,185.19230769230757
21,16,502,0,1.0,30.0,pos+ngs_shank,0.03695587671016428,420.3138011176451
21,16,502,0,2.0,40.0,pos+ngs_shank,0.028814307963325913,482.54391234123796
21,16,502,0,3.0,50.0,pos+ngs_shank,0.02886215568459256,634.6652401985594
