mouse,day,target_cluster_id,target_shank_id,target_cell_type,cell_type,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
29,23,255,3,NG,NG,,,pos,0.014942816609881249,
29,23,255,3,NG,NG,0.0,3.0,pos+ngs_shank,0.016864820837828844,975.5479962271473
29,23,255,3,NG,NG,1.0,14.0,pos+ngs_shank,0.15722563422476196,670.4212942826234
29,23,255,3,NG,NG,2.0,14.0,pos+ngs_shank,0.16171511005117775,694.0195325236158
29,23,255,3,NG,NG,3.0,88.0,pos+ngs_shank,0.1803825290048525,404.48863636363626
