mouse,day,target_cluster_id,target_shank_id,target_cell_type,cell_type,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
26,19,310,2,NG,NG,,,pos,0.03093418014753536,
26,19,310,2,NG,NG,0.0,17.0,pos+ngs_shank,0.0441479572003841,594.9986202687741
26,19,310,2,NG,NG,1.0,47.0,pos+ngs_shank,0.04788840382020424,395.25992685871097
26,19,310,2,NG,NG,2.0,104.0,pos+ngs_shank,0.09462456051729773,148.7019230769231
26,19,310,2,NG,NG,3.0,44.0,pos+ngs_shank,0.04773296393180859,221.1557300741176
