mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
20,14,37,0,NG,,,pos,-0.046163138672666706,
20,14,37,0,NG,0.0,1.0,pos+ngs_shank,-0.033766975809012854,150.0000000000011
20,14,37,0,NG,1.0,32.0,pos+ngs_shank,0.015799622368120592,275.7283504142624
20,14,37,0,NG,2.0,54.0,pos+ngs_shank,0.009839617063009398,412.0222030847872
20,14,37,0,NG,3.0,21.0,pos+ngs_shank,0.00645879795866936,552.6805800396788
