mouse,day,target_cluster_id,target_shank_id,target_cell_type,cell_type,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
26,19,320,2,NG,NG,,,pos,0.009925254573885822,
26,19,320,2,NG,NG,0.0,17.0,pos+ngs_shank,0.02621496526497762,575.8984913000389
26,19,320,2,NG,NG,1.0,47.0,pos+ngs_shank,0.029226233989541706,382.3941320785407
26,19,320,2,NG,NG,2.0,104.0,pos+ngs_shank,0.030997392966462013,142.35576923076925
26,19,320,2,NG,NG,3.0,44.0,pos+ngs_shank,0.022323769893872848,227.16913890779458
