mouse,day,target_cluster_id,target_shank_id,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
21,16,475,0,,,pos,0.0038226747851121457,
21,16,475,0,0.0,52.0,pos+ngs_shank,0.04574938196955077,183.4615384615385
21,16,475,0,1.0,30.0,pos+ngs_shank,0.01570989927149874,422.05632755610526
21,16,475,0,2.0,40.0,pos+ngs_shank,0.013296704100635626,466.42922751159114
21,16,475,0,3.0,50.0,pos+ngs_shank,0.010344286879544617,662.071886871659
