mouse,day,target_cluster_id,target_shank_id,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
25,25,234,2,,,pos,0.019586388186854552,
25,25,234,2,0.0,4.0,pos+ngs_shank,0.02601554256288785,561.4711059176875
25,25,234,2,1.0,7.0,pos+ngs_shank,0.036067390223413376,315.38465515687295
25,25,234,2,2.0,30.0,pos+ngs_shank,0.035049513250493734,200.50000000000026
25,25,234,2,3.0,8.0,pos+ngs_shank,0.020221902877469212,282.09486601160296
