mouse,day,target_cluster_id,target_shank_id,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
29,25,370,2,,,pos,0.032240253667982666,
29,25,370,2,0.0,18.0,pos+ngs_shank,0.05715282360243397,582.8753246601071
29,25,370,2,1.0,51.0,pos+ngs_shank,0.11585056818200426,499.68405605015136
29,25,370,2,2.0,27.0,pos+ngs_shank,0.26701760097067206,178.3333333333335
29,25,370,2,3.0,58.0,pos+ngs_shank,0.11659518935905719,311.74026972118713
