mouse,day,target_cluster_id,target_shank_id,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
26,19,148,1,,,pos,-0.006820930176414486,
26,19,148,1,0.0,17.0,pos+ngs_shank,0.09377017307242203,269.9213325116375
26,19,148,1,1.0,47.0,pos+ngs_shank,0.22640197500237919,169.46808510638297
26,19,148,1,2.0,105.0,pos+ngs_shank,0.01924286208665964,369.9001893297002
26,19,148,1,3.0,44.0,pos+ngs_shank,-0.0006177301629163301,537.8218265161307
