mouse,day,target_cluster_id,target_shank_id,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
26,19,269,2,,,pos,0.010929158034732656,
26,19,269,2,0.0,17.0,pos+ngs_shank,0.025330326558050276,664.0848301979383
26,19,269,2,1.0,47.0,pos+ngs_shank,0.027562583711674127,457.40303519084006
26,19,269,2,2.0,105.0,pos+ngs_shank,0.0325085403143371,211.85714285714278
26,19,269,2,3.0,44.0,pos+ngs_shank,0.018542737724905632,264.0039302311285
