mouse,day,target_cluster_id,target_shank_id,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
29,25,467,3,,,pos,0.06133607281794764,
29,25,467,3,0.0,18.0,pos+ngs_shank,0.060705140424853164,853.8884477381387
29,25,467,3,1.0,51.0,pos+ngs_shank,0.08215858056084246,745.3497932383106
29,25,467,3,2.0,27.0,pos+ngs_shank,0.08648764134739619,372.5575483578873
29,25,467,3,3.0,58.0,pos+ngs_shank,0.08990572920979135,191.89655172413794
