mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
21,16,498,0,NG,,,pos,0.015393295576948861,
21,16,498,0,NG,0.0,51.0,pos+ngs_shank,0.058574838317101086,188.8235294117646
21,16,498,0,NG,1.0,30.0,pos+ngs_shank,0.03602254888985671,420.3138011176451
21,16,498,0,NG,2.0,40.0,pos+ngs_shank,0.033416542290178805,482.54391234123796
21,16,498,0,NG,3.0,50.0,pos+ngs_shank,0.032969486770800714,634.6652401985594
