mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
21,16,24,3,NG,,,pos,0.0035240411956701245,
21,16,24,3,NG,0.0,52.0,pos+ngs_shank,0.012724255891823444,631.5155747327905
21,16,24,3,NG,1.0,30.0,pos+ngs_shank,0.008709199129656463,568.3436493812598
21,16,24,3,NG,2.0,40.0,pos+ngs_shank,0.016552402486994265,362.5521867126916
21,16,24,3,NG,3.0,49.0,pos+ngs_shank,0.03152663676617899,220.10204081632668
