mouse,day,target_cluster_id,target_shank_id,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
29,23,214,2,,,pos,0.05111165806408123,
29,23,214,2,0.0,3.0,pos+ngs_shank,0.049762413484894054,513.0437051355133
29,23,214,2,1.0,14.0,pos+ngs_shank,0.06504343617881266,376.5928101484895
29,23,214,2,2.0,14.0,pos+ngs_shank,0.07288457464385925,184.2857142857144
29,23,214,2,3.0,89.0,pos+ngs_shank,0.07138808878624969,394.2541845402425
