mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
20,15,113,1,NG,,,pos,-4.558164440626733e-06,
20,15,113,1,NG,0.0,1.0,pos+ngs_shank,0.0016670412468360763,201.68572094458665
20,15,113,1,NG,1.0,23.0,pos+ngs_shank,0.007478121015659844,103.69565217391305
20,15,113,1,NG,2.0,10.0,pos+ngs_shank,0.0011612667271005185,214.13366769119088
20,15,113,1,NG,3.0,15.0,pos+ngs_shank,0.0029036900005167897,426.08508843376114
