mouse,day,target_cluster_id,target_shank_id,target_cell_type,cell_type,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
28,23,238,3,NG,NG,,,pos,0.00739504064938643,
28,23,238,3,NG,NG,0.0,8.0,pos+ngs_shank,0.020426643877721484,849.1110609313631
28,23,238,3,NG,NG,1.0,8.0,pos+ngs_shank,0.025570000092475863,629.6521694295697
28,23,238,3,NG,NG,2.0,9.0,pos+ngs_shank,0.028190454161028576,529.9548865511699
28,23,238,3,NG,NG,3.0,80.0,pos+ngs_shank,0.03813585501714317,242.06250000000017
