mouse,day,target_cluster_id,target_shank_id,target_cell_type,cell_type,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
29,23,370,3,NG,NG,,,pos,0.02117898923626622,
29,23,370,3,NG,NG,0.0,3.0,pos+ngs_shank,0.02063890234029858,790.6817004356448
29,23,370,3,NG,NG,1.0,14.0,pos+ngs_shank,0.031313421287366715,536.1767588785606
29,23,370,3,NG,NG,2.0,14.0,pos+ngs_shank,0.032779918361948955,397.4144382523929
29,23,370,3,NG,NG,3.0,88.0,pos+ngs_shank,0.043078067847682346,200.1136363636365
