mouse,day,target_cluster_id,target_shank_id,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
28,25,140,1,,,pos,0.01946621220582927,
28,25,140,1,0.0,25.0,pos+ngs_shank,0.07896073477861236,256.8264742346339
28,25,140,1,1.0,8.0,pos+ngs_shank,0.16116597454890796,114.375
28,25,140,1,2.0,16.0,pos+ngs_shank,0.05196669975268203,297.2945073931103
28,25,140,1,3.0,32.0,pos+ngs_shank,0.07466451478131192,537.6760704512449
