mouse,day,target_cluster_id,target_shank_id,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
21,16,313,1,,,pos,-0.0015023743681635171,
21,16,313,1,0.0,52.0,pos+ngs_shank,0.02219281391554282,479.92515982314364
21,16,313,1,1.0,30.0,pos+ngs_shank,0.02391270999480567,277.5000000000001
21,16,313,1,2.0,40.0,pos+ngs_shank,0.011337645811776886,359.0313304035184
21,16,313,1,3.0,50.0,pos+ngs_shank,0.018707110820466034,691.2607626325007
