mouse,day,target_cluster_id,target_shank_id,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
28,25,156,1,,,pos,0.0033891040473533972,
28,25,156,1,0.0,25.0,pos+ngs_shank,0.01620635687596007,265.2270513663318
28,25,156,1,1.0,8.0,pos+ngs_shank,0.02156816170032282,144.3749999999999
28,25,156,1,2.0,16.0,pos+ngs_shank,0.009578969493340084,309.4906445112317
28,25,156,1,3.0,32.0,pos+ngs_shank,0.011932049719400073,559.6741041931772
