mouse,day,target_cluster_id,target_shank_id,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
25,25,32,0,,,pos,0.02829590817455868,
25,25,32,0,0.0,4.0,pos+ngs_shank,0.11469480052654779,131.2500000000002
25,25,32,0,1.0,7.0,pos+ngs_shank,0.09696066410210323,309.7618090735772
25,25,32,0,2.0,30.0,pos+ngs_shank,0.05401271044070675,576.6224311883292
25,25,32,0,3.0,8.0,pos+ngs_shank,0.03721509341241482,748.5482540455098
