mouse,day,target_cluster_id,target_shank_id,target_cell_type,cell_type,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
29,23,387,3,NG,NG,,,pos,0.01129870964021007,
29,23,387,3,NG,NG,0.0,3.0,pos+ngs_shank,0.012259802021092924,764.2842698385107
29,23,387,3,NG,NG,1.0,14.0,pos+ngs_shank,0.01830387113239289,537.6941007331482
29,23,387,3,NG,NG,2.0,14.0,pos+ngs_shank,0.02429886223238954,345.5815186104668
29,23,387,3,NG,NG,3.0,88.0,pos+ngs_shank,0.02716780405026653,207.44318181818198
