mouse,day,target_cluster_id,target_shank_id,target_cell_type,cell_type,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
28,23,230,3,NG,NG,,,pos,0.2809774682539993,
28,23,230,3,NG,NG,0.0,8.0,pos+ngs_shank,0.2789609967985448,875.5702116126473
28,23,230,3,NG,NG,1.0,8.0,pos+ngs_shank,0.3093170168723868,658.2430722197574
28,23,230,3,NG,NG,2.0,9.0,pos+ngs_shank,0.30220954648896214,568.2076262125418
28,23,230,3,NG,NG,3.0,80.0,pos+ngs_shank,0.2971240320757853,280.8749999999999
