mouse,day,target_cluster_id,target_shank_id,target_cell_type,cell_type,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
29,23,398,3,NG,NG,,,pos,0.050702254975619546,
29,23,398,3,NG,NG,0.0,3.0,pos+ngs_shank,0.05383893383648749,761.619584221313
29,23,398,3,NG,NG,1.0,14.0,pos+ngs_shank,0.07730164704783517,539.4722728647592
29,23,398,3,NG,NG,2.0,14.0,pos+ngs_shank,0.07833214236720712,339.9995395989895
29,23,398,3,NG,NG,3.0,88.0,pos+ngs_shank,0.10219996320894023,212.38636363636368
