mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
20,14,312,2,NG,,,pos,0.011100029323685012,
20,14,312,2,NG,0.0,2.0,pos+ngs_shank,0.009782766863608783,373.320776269956
20,14,312,2,NG,1.0,32.0,pos+ngs_shank,0.02876413534107477,295.15847702002236
20,14,312,2,NG,2.0,53.0,pos+ngs_shank,0.035630970505079275,201.509433962264
20,14,312,2,NG,3.0,21.0,pos+ngs_shank,0.01749813989098198,305.37369059795395
