mouse,day,target_cluster_id,target_shank_id,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
28,23,138,1,,,pos,0.04797275510290805,
28,23,138,1,0.0,8.0,pos+ngs_shank,0.09997569434149642,231.81393810100607
28,23,138,1,1.0,8.0,pos+ngs_shank,0.24986619380968364,148.12500000000037
28,23,138,1,2.0,9.0,pos+ngs_shank,0.08725778984191562,283.7436783347784
28,23,138,1,3.0,81.0,pos+ngs_shank,0.09244886521189018,596.5776915918709
