mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
20,14,160,1,NG,,,pos,0.01137995750971672,
20,14,160,1,NG,0.0,2.0,pos+ngs_shank,0.011252182420175583,257.5577536760825
20,14,160,1,NG,1.0,31.0,pos+ngs_shank,0.05541334678819937,157.74193548387092
20,14,160,1,NG,2.0,54.0,pos+ngs_shank,0.03725700751248188,265.6870777869556
20,14,160,1,NG,3.0,21.0,pos+ngs_shank,0.015388578568162914,383.48135211435846
