mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
22,37,270,2,NG,,,pos,-0.0012905075985100046,
22,37,270,2,NG,0.0,5.0,pos+ngs_shank,0.05069957215190894,588.6017622687505
22,37,270,2,NG,1.0,9.0,pos+ngs_shank,0.09540447793998219,454.1294275973119
22,37,270,2,NG,2.0,24.0,pos+ngs_shank,0.12335553989575235,81.24999999999976
22,37,270,2,NG,3.0,1.0,pos+ngs_shank,0.0794781237191728,662.9337282757824
