mouse,day,target_cluster_id,target_shank_id,target_cell_type,cell_type,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
26,19,443,3,NG,NG,,,pos,0.042474398456134675,
26,19,443,3,NG,NG,0.0,17.0,pos+ngs_shank,0.03966399284919222,792.3674857058579
26,19,443,3,NG,NG,1.0,47.0,pos+ngs_shank,0.044526975482752786,582.245763717322
26,19,443,3,NG,NG,2.0,105.0,pos+ngs_shank,0.06260106128135559,270.42960947240834
26,19,443,3,NG,NG,3.0,43.0,pos+ngs_shank,0.05037025281790819,99.76744186046514
