mouse,day,target_cluster_id,target_shank_id,target_cell_type,cell_type,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
29,18,291,3,NG,NG,,,pos,0.017898767912697854,
29,18,291,3,NG,NG,0.0,7.0,pos+ngs_shank,0.020734369520328765,764.6457665486626
29,18,291,3,NG,NG,1.0,18.0,pos+ngs_shank,0.028151850439288518,537.2025524439922
29,18,291,3,NG,NG,2.0,25.0,pos+ngs_shank,0.027496967443650756,282.0397644433934
29,18,291,3,NG,NG,3.0,4.0,pos+ngs_shank,0.02098065943022519,89.99999999999959
