mouse,day,target_cluster_id,target_shank_id,target_cell_type,cell_type,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
29,25,455,3,NG,NG,,,pos,0.006436556236653734,
29,25,455,3,NG,NG,0.0,18.0,pos+ngs_shank,0.04388606034071324,882.9448953654673
29,25,455,3,NG,NG,1.0,51.0,pos+ngs_shank,0.08001361627967948,785.5086503362589
29,25,455,3,NG,NG,2.0,27.0,pos+ngs_shank,0.06369276825116685,409.16841232869257
29,25,455,3,NG,NG,3.0,57.0,pos+ngs_shank,0.06620423424808483,223.15789473684197
