mouse,day,target_cluster_id,target_shank_id,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
28,17,179,2,,,pos,0.014708508913406337,
28,17,179,2,0.0,5.0,pos+ngs_shank,0.03373871883303668,492.0747280913348
28,17,179,2,1.0,6.0,pos+ngs_shank,0.022519959469156046,332.7764231220597
28,17,179,2,2.0,33.0,pos+ngs_shank,0.06792259096096367,172.72727272727252
28,17,179,2,3.0,13.0,pos+ngs_shank,0.0465361811590291,308.7289547900508
