mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
26,19,249,2,NG,,,pos,0.004234771435843898,
26,19,249,2,NG,0.0,17.0,pos+ngs_shank,0.009439853333453629,681.0190914590421
26,19,249,2,NG,1.0,47.0,pos+ngs_shank,0.019412640693299354,474.35104839884656
26,19,249,2,NG,2.0,104.0,pos+ngs_shank,0.022853221538663614,235.81730769230776
26,19,249,2,NG,3.0,44.0,pos+ngs_shank,0.011357464107566028,281.25522086414395
