mouse,day,target_cluster_id,target_shank_id,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
28,25,139,1,,,pos,-0.02016741608570034,
28,25,139,1,0.0,25.0,pos+ngs_shank,0.06489146066037037,256.41704565769
28,25,139,1,1.0,8.0,pos+ngs_shank,0.2523510596694704,106.87499999999984
28,25,139,1,2.0,16.0,pos+ngs_shank,0.032839616279271996,295.6196305237389
28,25,139,1,3.0,32.0,pos+ngs_shank,0.06043283762057818,533.0363403587855
