mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
20,18,439,3,NG,,,pos,0.01019754307010703,
20,18,439,3,NG,0.0,2.0,pos+ngs_shank,0.009473960881499243,600.4099001923848
20,18,439,3,NG,1.0,33.0,pos+ngs_shank,0.016749369828414462,392.6512793365393
20,18,439,3,NG,2.0,47.0,pos+ngs_shank,0.02503477728435184,254.6348030818793
20,18,439,3,NG,3.0,22.0,pos+ngs_shank,0.01263046317780402,222.9545454545455
