mouse,day,target_cluster_id,target_shank_id,target_cell_type,cell_type,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
28,23,285,3,NG,NG,,,pos,0.01867876163824018,
28,23,285,3,NG,NG,0.0,8.0,pos+ngs_shank,0.021223225295234828,760.9030989378159
28,23,285,3,NG,NG,1.0,8.0,pos+ngs_shank,0.021170370924492588,538.2953825826675
28,23,285,3,NG,NG,2.0,9.0,pos+ngs_shank,0.025779891575428582,393.6672426485999
28,23,285,3,NG,NG,3.0,80.0,pos+ngs_shank,0.0351391536829627,160.68749999999986
