mouse,day,target_cluster_id,target_shank_id,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
26,19,134,1,,,pos,0.056509239037465256,
26,19,134,1,0.0,17.0,pos+ngs_shank,0.10634354768586071,331.1669124341577
26,19,134,1,1.0,47.0,pos+ngs_shank,0.2316023419128414,199.14893617021264
26,19,134,1,2.0,105.0,pos+ngs_shank,0.1340245319794035,374.2567067589196
26,19,134,1,3.0,44.0,pos+ngs_shank,0.0901914997436491,532.8403789919489
