mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
21,16,491,0,NG,,,pos,0.007285115037672751,
21,16,491,0,NG,0.0,51.0,pos+ngs_shank,0.08618534315393211,180.58823529411765
21,16,491,0,NG,1.0,30.0,pos+ngs_shank,0.0439972925723491,415.76080593251714
21,16,491,0,NG,2.0,40.0,pos+ngs_shank,0.04447674012364531,469.6612308283367
21,16,491,0,NG,3.0,50.0,pos+ngs_shank,0.046996331840559055,644.4166637490641
