mouse,day,target_cluster_id,target_shank_id,target_cell_type,cell_type,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
28,17,170,2,NG,NG,,,pos,0.008412188887026828,
28,17,170,2,NG,NG,0.0,5.0,pos+ngs_shank,0.021840082456982657,497.23359351627306
28,17,170,2,NG,NG,1.0,6.0,pos+ngs_shank,0.017412750522184606,321.6271209163988
28,17,170,2,NG,NG,2.0,32.0,pos+ngs_shank,0.057543859742905615,124.68749999999986
28,17,170,2,NG,NG,3.0,13.0,pos+ngs_shank,0.04083908142368925,278.06771345841173
