mouse,day,target_cluster_id,target_shank_id,target_cell_type,cell_type,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
28,17,138,2,NG,NG,,,pos,0.008181619159276388,
28,17,138,2,NG,NG,0.0,5.0,pos+ngs_shank,0.019036115029831924,554.0631219174684
28,17,138,2,NG,NG,1.0,6.0,pos+ngs_shank,0.01759165523226224,358.5910792709321
28,17,138,2,NG,NG,2.0,32.0,pos+ngs_shank,0.04048363217553748,147.65624999999957
28,17,138,2,NG,NG,3.0,13.0,pos+ngs_shank,0.024169084543215046,295.2531427665063
