mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
20,14,299,2,NG,,,pos,0.004848683780710461,
20,14,299,2,NG,0.0,2.0,pos+ngs_shank,0.004586605470486627,371.1287669778236
20,14,299,2,NG,1.0,32.0,pos+ngs_shank,0.015407916768768747,277.2485869322021
20,14,299,2,NG,2.0,53.0,pos+ngs_shank,0.022207525964189546,179.99999999999994
20,14,299,2,NG,3.0,21.0,pos+ngs_shank,0.008565349030779879,282.2917941399598
