mouse,day,target_cluster_id,target_shank_id,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
26,15,75,2,,,pos,0.025467890757217625,
26,15,75,2,0.0,46.0,pos+ngs_shank,0.04163312747516825,576.986131711097
26,15,75,2,1.0,23.0,pos+ngs_shank,0.054675998489008594,402.4113864862902
26,15,75,2,2.0,10.0,pos+ngs_shank,0.15272786381046782,61.49999999999998
26,15,75,2,3.0,3.0,pos+ngs_shank,0.05001680300985691,295.06504167086985
