mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
20,14,102,1,NG,,,pos,0.011754560529951196,
20,14,102,1,NG,0.0,2.0,pos+ngs_shank,0.018222885608030048,393.74546160731364
20,14,102,1,NG,1.0,31.0,pos+ngs_shank,0.07432899225053577,213.8709677419353
20,14,102,1,NG,2.0,54.0,pos+ngs_shank,0.062431081017671045,326.10235295603394
20,14,102,1,NG,3.0,21.0,pos+ngs_shank,0.036475867539294896,401.9517741788614
