mouse,day,target_cluster_id,target_shank_id,target_cell_type,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um
20,18,257,1,NG,,,pos,0.00018310751681773762,
20,18,257,1,NG,0.0,2.0,pos+ngs_shank,0.0006854631720236481,262.157205952521
20,18,257,1,NG,1.0,32.0,pos+ngs_shank,0.009216224042864717,280.78124999999966
20,18,257,1,NG,2.0,47.0,pos+ngs_shank,0.0016912581282092498,382.2016144781731
20,18,257,1,NG,3.0,23.0,pos+ngs_shank,0.00029612913884330405,472.4936876351456
