mouse,day,target_cluster_id,target_shank_id,cov_shank_id,n_ngs_cells,covariate_type,pR2_cv,mean_dist_to_ngs_um,cell_type,target_cell_type
20,14,34,0,,,pos,0.027396042592308,,GC,GC
20,14,34,0,0.0,2.0,pos+ngs_shank,0.0171677481623792,104.99999999999976,GC,GC
20,14,34,0,1.0,32.0,pos+ngs_shank,0.0585540135170459,272.32058057719166,GC,GC
20,14,34,0,2.0,54.0,pos+ngs_shank,0.0558786751019881,410.6456098367979,GC,GC
20,14,34,0,3.0,21.0,pos+ngs_shank,0.0128330520844726,548.1429811708791,GC,GC
20,14,103,1,,,pos,0.0164713845676106,,GC,GC
20,14,103,1,0.0,2.0,pos+ngs_shank,0.0169182873737218,393.7454616073136,GC,GC
20,14,103,1,1.0,32.0,pos+ngs_shank,0.0699281406225582,207.1874999999998,GC,GC
20,14,103,1,2.0,54.0,pos+ngs_shank,0.0651788102168835,326.10235295603394,GC,GC
20,14,103,1,3.0,21.0,pos+ngs_shank,0.0223413189155332,401.9517741788614,GC,GC
20,14,400,3,,,pos,0.0250560086460419,,GC,GC
20,14,400,3,0.0,2.0,pos+ngs_shank,0.0207938159904216,514.0991205249924,GC,GC
20,14,400,3,1.0,32.0,pos+ngs_shank,0.0669114400151199,397.64192550132304,GC,GC
20,14,400,3,2.0,54.0,pos+ngs_shank,0.0620117248478301,254.1441712222572,GC,GC
20,14,400,3,3.0,21.0,pos+ngs_shank,0.0769343794751733,242.14285714285705,GC,GC
20,14,412,3,,,pos,0.0038014197323173,,GC,GC
20,14,412,3,0.0,2.0,pos+ngs_shank,0.0029390414857217,521.9538850431477,GC,GC
20,14,412,3,1.0,32.0,pos+ngs_shank,0.0059599698418253,426.9824524353645,GC,GC
20,14,412,3,2.0,54.0,pos+ngs_shank,0.008501901383873,289.63758807863894,GC,GC
20,14,412,3,3.0,21.0,pos+ngs_shank,0.008503787515467,284.28571428571394,GC,GC
20,14,37,0,,,pos,-0.0461631386726667,,NG,NG
20,14,37,0,0.0,1.0,pos+ngs_shank,-0.0337669758090128,150.0000000000011,NG,NG
20,14,37,0,1.0,32.0,pos+ngs_shank,0.0157996223681205,275.7283504142624,NG,NG
20,14,37,0,2.0,54.0,pos+ngs_shank,0.0098396170630093,412.0222030847872,NG,NG
20,14,37,0,3.0,21.0,pos+ngs_shank,0.0064587979586693,552.6805800396788,NG,NG
20,14,57,0,,,pos,0.03653941499349,,NG,NG
20,14,57,0,0.0,1.0,pos+ngs_shank,0.0337641040783528,150.0000000000011,NG,NG
20,14,57,0,1.0,32.0,pos+ngs_shank,0.140472247923631,325.95893005985096,NG,NG
20,14,57,0,2.0,54.0,pos+ngs_shank,0.1060656611613334,446.0490356867604,NG,NG
20,14,57,0,3.0,21.0,pos+ngs_shank,0.0558293925280573,595.7592638811418,NG,NG
20,14,91,1,,,pos,0.0653773002265713,,NG,NG
20,14,91,1,0.0,2.0,pos+ngs_shank,0.0561981219871861,444.9610129971709,NG,NG
20,14,91,1,1.0,31.0,pos+ngs_shank,0.0854833856964458,269.0322580645162,NG,NG
20,14,91,1,2.0,54.0,pos+ngs_shank,0.0947940826951395,360.8630808326737,NG,NG
20,14,91,1,3.0,21.0,pos+ngs_shank,0.0590454002294393,424.07824203239227,NG,NG
20,14,97,1,,,pos,0.0154889503140506,,NG,NG
20,14,97,1,0.0,2.0,pos+ngs_shank,0.0183102076781965,419.0436666692335,NG,NG
20,14,97,1,1.0,31.0,pos+ngs_shank,0.0898508464542179,239.99999999999991,NG,NG
20,14,97,1,2.0,54.0,pos+ngs_shank,0.0700171460347978,342.63180313008024,NG,NG
20,14,97,1,3.0,21.0,pos+ngs_shank,0.0221492947894015,412.1083663189431,NG,NG
20,14,102,1,,,pos,0.0117545605299511,,NG,NG
20,14,102,1,0.0,2.0,pos+ngs_shank,0.01822288560803,393.7454616073136,NG,NG
20,14,102,1,1.0,31.0,pos+ngs_shank,0.0743289922505357,213.8709677419353,NG,NG
20,14,102,1,2.0,54.0,pos+ngs_shank,0.062431081017671,326.10235295603394,NG,NG
20,14,102,1,3.0,21.0,pos+ngs_shank,0.0364758675392948,401.9517741788614,NG,NG
20,14,105,1,,,pos,0.0086241951093834,,NG,NG
20,14,105,1,0.0,2.0,pos+ngs_shank,0.0083813634770755,406.3094476646062,NG,NG
20,14,105,1,1.0,31.0,pos+ngs_shank,0.0767344241421169,226.45161290322568,NG,NG
20,14,105,1,2.0,54.0,pos+ngs_shank,0.0424657109567381,334.14825597090385,NG,NG
20,14,105,1,3.0,21.0,pos+ngs_shank,0.0223294272664257,406.7977979961576,NG,NG
20,14,108,1,,,pos,0.0523968959966713,,NG,NG
20,14,108,1,0.0,2.0,pos+ngs_shank,0.0504423543912547,369.2015920443606,NG,NG
20,14,108,1,1.0,31.0,pos+ngs_shank,0.2105890744082806,191.61290322580612,NG,NG
20,14,108,1,2.0,54.0,pos+ngs_shank,0.1668311492192531,311.3652059857105,NG,NG
20,14,108,1,3.0,21.0,pos+ngs_shank,0.0571803644607623,393.6901234918599,NG,NG
20,14,110,1,,,pos,0.0620481913848248,,NG,NG
20,14,110,1,0.0,2.0,pos+ngs_shank,0.0640990230257675,381.36951933523943,NG,NG
20,14,110,1,1.0,31.0,pos+ngs_shank,0.1257167201778034,202.25806451612877,NG,NG
20,14,110,1,2.0,54.0,pos+ngs_shank,0.1092261031729095,318.5047588737718,NG,NG
20,14,110,1,3.0,21.0,pos+ngs_shank,0.0740170330615883,397.5798543120636,NG,NG
20,14,111,1,,,pos,0.0084395704856355,,NG,NG
20,14,111,1,0.0,2.0,pos+ngs_shank,0.014750374313306,369.2015920443606,NG,NG
20,14,111,1,1.0,31.0,pos+ngs_shank,0.250638485158539,191.61290322580612,NG,NG
20,14,111,1,2.0,54.0,pos+ngs_shank,0.1975789520534416,311.3652059857105,NG,NG
20,14,111,1,3.0,21.0,pos+ngs_shank,0.0299952901380338,393.6901234918599,NG,NG
20,14,113,1,,,pos,0.0159443391429176,,NG,NG
20,14,113,1,0.0,2.0,pos+ngs_shank,0.0188371541669326,369.2015920443606,NG,NG
20,14,113,1,1.0,31.0,pos+ngs_shank,0.1999766284596255,191.61290322580612,NG,NG
20,14,113,1,2.0,54.0,pos+ngs_shank,0.1833059490087534,311.3652059857105,NG,NG
20,14,113,1,3.0,21.0,pos+ngs_shank,0.0357338517414798,393.6901234918599,NG,NG
20,14,114,1,,,pos,0.0157435836413288,,NG,NG
20,14,114,1,0.0,2.0,pos+ngs_shank,0.0156420896737516,369.2015920443606,NG,NG
20,14,114,1,1.0,31.0,pos+ngs_shank,0.0691622702539009,191.61290322580612,NG,NG
20,14,114,1,2.0,54.0,pos+ngs_shank,0.0536802940147115,311.3652059857105,NG,NG
20,14,114,1,3.0,21.0,pos+ngs_shank,0.0275391333196655,393.6901234918599,NG,NG
20,14,116,1,,,pos,0.0047716883346175,,NG,NG
20,14,116,1,0.0,2.0,pos+ngs_shank,0.0052063920413704,345.5819001766869,NG,NG
20,14,116,1,1.0,31.0,pos+ngs_shank,0.0397443636589001,179.03225806451613,NG,NG
20,14,116,1,2.0,54.0,pos+ngs_shank,0.0255893093618681,298.4961738145565,NG,NG
20,14,116,1,3.0,21.0,pos+ngs_shank,0.0160248884248328,387.3817212357592,NG,NG
20,14,120,1,,,pos,0.0235459226744677,,NG,NG
20,14,120,1,0.0,2.0,pos+ngs_shank,0.0264275489813113,357.26404943535783,NG,NG
20,14,120,1,1.0,31.0,pos+ngs_shank,0.1115473674073238,184.8387096774194,NG,NG
20,14,120,1,2.0,54.0,pos+ngs_shank,0.1101208827884757,304.69277330622435,NG,NG
20,14,120,1,3.0,21.0,pos+ngs_shank,0.0370803374634535,390.2891074006526,NG,NG
20,14,126,1,,,pos,0.0173917307682623,,NG,NG
20,14,126,1,0.0,2.0,pos+ngs_shank,0.0230931001697456,323.09835906067326,NG,NG
20,14,126,1,1.0,31.0,pos+ngs_shank,0.1748047303417358,170.32258064516122,NG,NG
20,14,126,1,2.0,54.0,pos+ngs_shank,0.0979059035589011,287.56513523214267,NG,NG
20,14,126,1,3.0,21.0,pos+ngs_shank,0.0225922290777367,383.0593946722525,NG,NG
20,14,128,1,,,pos,0.031227021986967,,NG,NG
20,14,128,1,0.0,2.0,pos+ngs_shank,0.0309683496799931,334.1830215477182,NG,NG
20,14,128,1,1.0,31.0,pos+ngs_shank,0.1193807577277409,174.19354838709674,NG,NG
20,14,128,1,2.0,54.0,pos+ngs_shank,0.0910946385099872,292.7840316875216,NG,NG
20,14,128,1,3.0,21.0,pos+ngs_shank,0.0594922306534092,384.97125488265146,NG,NG
20,14,132,1,,,pos,0.0151735751896615,,NG,NG
20,14,132,1,0.0,2.0,pos+ngs_shank,0.0136192879223322,323.09835906067326,NG,NG
20,14,132,1,1.0,31.0,pos+ngs_shank,0.0637549927893428,170.32258064516122,NG,NG
20,14,132,1,2.0,54.0,pos+ngs_shank,0.0491346798637497,287.56513523214267,NG,NG
20,14,132,1,3.0,21.0,pos+ngs_shank,0.0311763386261414,383.0593946722525,NG,NG
20,14,153,1,,,pos,0.0114519685106929,,NG,NG
20,14,153,1,0.0,2.0,pos+ngs_shank,0.0121777562865473,265.32038883761345,NG,NG
20,14,153,1,1.0,31.0,pos+ngs_shank,0.0497112153523301,158.70967741935482,NG,NG
20,14,153,1,2.0,54.0,pos+ngs_shank,0.0295948498621291,267.1641312014544,NG,NG
20,14,153,1,3.0,21.0,pos+ngs_shank,0.0117705864209051,381.97167756900063,NG,NG
20,14,155,1,,,pos,0.0107043629652992,,NG,NG
20,14,155,1,0.0,2.0,pos+ngs_shank,0.0100350732110189,250.45507591272337,NG,NG
20,14,155,1,1.0,31.0,pos+ngs_shank,0.0380934462567283,157.74193548387092,NG,NG
20,14,155,1,2.0,54.0,pos+ngs_shank,0.0377465964635145,264.7915658694882,NG,NG
20,14,155,1,3.0,21.0,pos+ngs_shank,0.0178183038289382,385.4574609928954,NG,NG
20,14,159,1,,,pos,0.0099768591854337,,NG,NG
20,14,159,1,0.0,2.0,pos+ngs_shank,0.0098280408021406,250.45507591272337,NG,NG
20,14,159,1,1.0,31.0,pos+ngs_shank,0.0383791167965522,157.74193548387092,NG,NG
20,14,159,1,2.0,54.0,pos+ngs_shank,0.0318384796893462,264.7915658694882,NG,NG
20,14,159,1,3.0,21.0,pos+ngs_shank,0.0138124387774265,385.4574609928954,NG,NG
20,14,160,1,,,pos,0.0113799575097167,,NG,NG
20,14,160,1,0.0,2.0,pos+ngs_shank,0.0112521824201755,257.5577536760825,NG,NG
20,14,160,1,1.0,31.0,pos+ngs_shank,0.0554133467881993,157.74193548387092,NG,NG
20,14,160,1,2.0,54.0,pos+ngs_shank,0.0372570075124818,265.6870777869556,NG,NG
20,14,160,1,3.0,21.0,pos+ngs_shank,0.0153885785681629,383.48135211435846,NG,NG
20,14,163,1,,,pos,0.004916963719409,,NG,NG
20,14,163,1,0.0,2.0,pos+ngs_shank,0.0043172250701216,238.41074725474652,NG,NG
20,14,163,1,1.0,31.0,pos+ngs_shank,0.0586946265044829,162.5806451612903,NG,NG
20,14,163,1,2.0,54.0,pos+ngs_shank,0.0502251048694478,264.79178588725557,NG,NG
20,14,163,1,3.0,21.0,pos+ngs_shank,0.0111684131308483,390.77829331314337,NG,NG
20,14,166,1,,,pos,-0.0028619773803316,,NG,NG
20,14,166,1,0.0,2.0,pos+ngs_shank,0.001227411868382,244.05844693559112,NG,NG
20,14,166,1,1.0,31.0,pos+ngs_shank,0.0733071147695035,159.67741935483866,NG,NG
20,14,166,1,2.0,54.0,pos+ngs_shank,0.073960549071533,264.4894418640231,NG,NG
20,14,166,1,3.0,21.0,pos+ngs_shank,0.0283835883307039,387.8924112496237,NG,NG
20,14,167,1,,,pos,0.0100177817271269,,NG,NG
20,14,167,1,0.0,2.0,pos+ngs_shank,0.0112878164272248,238.41074725474652,NG,NG
20,14,167,1,1.0,31.0,pos+ngs_shank,0.0301046990195849,162.5806451612903,NG,NG
20,14,167,1,2.0,54.0,pos+ngs_shank,0.0299772671563101,264.79178588725557,NG,NG
20,14,167,1,3.0,21.0,pos+ngs_shank,0.0150148052660545,390.77829331314337,NG,NG
20,14,175,1,,,pos,-0.0003350877385116,,NG,NG
20,14,175,1,0.0,2.0,pos+ngs_shank,-0.000801035324322,223.99468788107453,NG,NG
20,14,175,1,1.0,31.0,pos+ngs_shank,0.0252250216853927,181.9354838709677,NG,NG
20,14,175,1,2.0,54.0,pos+ngs_shank,0.0129608574048932,272.21637508456394,NG,NG
20,14,175,1,3.0,21.0,pos+ngs_shank,0.0026421417738205,406.667280577436,NG,NG
20,14,179,1,,,pos,0.0013650493935528,,NG,NG
20,14,179,1,0.0,2.0,pos+ngs_shank,0.001942683505271,222.55494543097683,NG,NG
20,14,179,1,1.0,31.0,pos+ngs_shank,0.0400642564458746,187.74193548387095,NG,NG
20,14,179,1,2.0,54.0,pos+ngs_shank,0.0366011026133851,275.6501965085877,NG,NG
20,14,179,1,3.0,21.0,pos+ngs_shank,0.0090040759820526,411.6843865616669,NG,NG
20,14,182,1,,,pos,0.0015789390931475,,NG,NG
20,14,182,1,0.0,2.0,pos+ngs_shank,0.0020974203404783,222.3596787503826,NG,NG
20,14,182,1,1.0,31.0,pos+ngs_shank,0.0405508174006192,201.29032258064532,NG,NG
20,14,182,1,2.0,54.0,pos+ngs_shank,0.0339849217328341,284.405600758291,NG,NG
20,14,182,1,3.0,21.0,pos+ngs_shank,0.0091792799135183,422.914068664944,NG,NG
20,14,185,1,,,pos,0.0111153240604751,,NG,NG
20,14,185,1,0.0,2.0,pos+ngs_shank,0.0127599602854716,228.75806157743676,NG,NG
20,14,185,1,1.0,31.0,pos+ngs_shank,0.0598227597127846,224.51612903225796,NG,NG
20,14,185,1,2.0,54.0,pos+ngs_shank,0.0528700040376763,302.1295001175805,NG,NG
20,14,185,1,3.0,21.0,pos+ngs_shank,0.0183895194701104,442.6202603213195,NG,NG
20,14,186,1,,,pos,-0.0004124257811781,,NG,NG
20,14,186,1,0.0,2.0,pos+ngs_shank,0.0008142699634974,228.75806157743676,NG,NG
20,14,186,1,1.0,31.0,pos+ngs_shank,0.0341250254014141,224.51612903225796,NG,NG
20,14,186,1,2.0,54.0,pos+ngs_shank,0.0271515812139238,302.1295001175805,NG,NG
20,14,186,1,3.0,21.0,pos+ngs_shank,0.0050380413578519,442.6202603213195,NG,NG
20,14,189,1,,,pos,0.0043426703550916,,NG,NG
20,14,189,1,0.0,2.0,pos+ngs_shank,0.0053338862528644,237.33490607459183,NG,NG
20,14,189,1,1.0,31.0,pos+ngs_shank,0.0420660537714679,244.83870967742004,NG,NG
20,14,189,1,2.0,54.0,pos+ngs_shank,0.0349998170534016,316.83952430996226,NG,NG
20,14,189,1,3.0,21.0,pos+ngs_shank,0.0065011694662609,457.5630563172616,NG,NG
20,14,190,1,,,pos,0.0140870641700996,,NG,NG
20,14,190,1,0.0,2.0,pos+ngs_shank,0.0274970027572854,232.63014751412533,NG,NG
20,14,190,1,1.0,31.0,pos+ngs_shank,0.1593113736660301,234.1935483870967,NG,NG
20,14,190,1,2.0,54.0,pos+ngs_shank,0.2373286427440467,309.2070470931864,NG,NG
20,14,190,1,3.0,21.0,pos+ngs_shank,0.0417117652061922,449.9172107612505,NG,NG
20,14,193,1,,,pos,0.0015295248316428,,NG,NG
20,14,193,1,0.0,2.0,pos+ngs_shank,0.0018905627531387,263.759855281805,NG,NG
20,14,193,1,1.0,31.0,pos+ngs_shank,0.0327092275580091,291.2903225806451,NG,NG
20,14,193,1,2.0,54.0,pos+ngs_shank,0.0312182541131743,352.47983141400204,NG,NG
20,14,193,1,3.0,21.0,pos+ngs_shank,0.0115470141613617,491.438190861402,NG,NG
20,14,194,1,,,pos,0.0046656132119488,,NG,NG
20,14,194,1,0.0,2.0,pos+ngs_shank,0.0043934331027498,263.759855281805,NG,NG
20,14,194,1,1.0,31.0,pos+ngs_shank,0.0316106625689554,291.2903225806451,NG,NG
20,14,194,1,2.0,54.0,pos+ngs_shank,0.0317180497413398,352.47983141400204,NG,NG
20,14,194,1,3.0,21.0,pos+ngs_shank,0.0124087707756014,491.438190861402,NG,NG
20,14,196,1,,,pos,0.0141556908593829,,NG,NG
20,14,196,1,0.0,2.0,pos+ngs_shank,0.0139116693580581,272.04708297820866,NG,NG
20,14,196,1,1.0,31.0,pos+ngs_shank,0.0310851394629701,304.838709677419,NG,NG
20,14,196,1,2.0,54.0,pos+ngs_shank,0.0399473267929885,362.54548463510395,NG,NG
20,14,196,1,3.0,21.0,pos+ngs_shank,0.0206274134117094,500.67748361726,NG,NG
20,14,198,1,,,pos,-0.0005829278121119,,NG,NG
20,14,198,1,0.0,2.0,pos+ngs_shank,-0.0010883529841982,280.9098037216287,NG,NG
20,14,198,1,1.0,31.0,pos+ngs_shank,0.0189683630545242,319.35483870967715,NG,NG
20,14,198,1,2.0,54.0,pos+ngs_shank,0.017723303884964,373.0204764309217,NG,NG
20,14,198,1,3.0,21.0,pos+ngs_shank,0.0035713552838205,510.20283871494064,NG,NG
20,14,201,2,,,pos,0.0811051360533298,,NG,NG
20,14,201,2,0.0,2.0,pos+ngs_shank,0.0792321922628534,618.603134059832,NG,NG
20,14,201,2,1.0,32.0,pos+ngs_shank,0.1237524577110009,426.4364537930817,NG,NG
20,14,201,2,2.0,53.0,pos+ngs_shank,0.1489686801865189,387.1698113207543,NG,NG
20,14,201,2,3.0,21.0,pos+ngs_shank,0.0776995059509609,364.21012729616984,NG,NG
20,14,202,2,,,pos,0.0088225909275782,,NG,NG
20,14,202,2,0.0,2.0,pos+ngs_shank,0.0083232339195541,618.603134059832,NG,NG
20,14,202,2,1.0,32.0,pos+ngs_shank,0.0279414003049816,426.4364537930817,NG,NG
20,14,202,2,2.0,53.0,pos+ngs_shank,0.0289622404044537,387.1698113207543,NG,NG
20,14,202,2,3.0,21.0,pos+ngs_shank,0.0147310546935119,364.21012729616984,NG,NG
20,14,208,2,,,pos,0.0011808855908368,,NG,NG
20,14,208,2,0.0,2.0,pos+ngs_shank,0.001820623075297,583.1573826373483,NG,NG
20,14,208,2,1.0,32.0,pos+ngs_shank,0.0270910970082463,390.0767288637709,NG,NG
20,14,208,2,2.0,53.0,pos+ngs_shank,0.0370604412289226,344.7169811320754,NG,NG
20,14,208,2,3.0,21.0,pos+ngs_shank,0.0113937940952704,329.2737083562874,NG,NG
20,14,210,2,,,pos,0.0066534706082756,,NG,NG
20,14,210,2,0.0,2.0,pos+ngs_shank,0.0177382060390869,560.3081722570181,NG,NG
20,14,210,2,1.0,32.0,pos+ngs_shank,0.2874337798346332,367.28087589639006,NG,NG
20,14,210,2,2.0,53.0,pos+ngs_shank,0.1365189596454956,317.5471698113205,NG,NG
20,14,210,2,3.0,21.0,pos+ngs_shank,0.0269884298805067,307.8794723693147,NG,NG
20,14,217,2,,,pos,0.0081924290509968,,NG,NG
20,14,217,2,0.0,2.0,pos+ngs_shank,0.0105947852252974,538.1783637406719,NG,NG
20,14,217,2,1.0,32.0,pos+ngs_shank,0.0579869636023424,345.94135368650996,NG,NG
20,14,217,2,2.0,53.0,pos+ngs_shank,0.060173443736504,292.0754716981133,NG,NG
20,14,217,2,3.0,21.0,pos+ngs_shank,0.0093028756585399,288.377751002483,NG,NG
20,14,219,2,,,pos,0.0022211890109426,,NG,NG
20,14,219,2,0.0,2.0,pos+ngs_shank,0.0016960308830446,549.1477911422303,NG,NG
20,14,219,2,1.0,32.0,pos+ngs_shank,0.0296663371227363,356.4116386342474,NG,NG
20,14,219,2,2.0,53.0,pos+ngs_shank,0.0314289244977393,304.52830188679206,NG,NG
20,14,219,2,3.0,21.0,pos+ngs_shank,0.0086994064011222,297.8693261292192,NG,NG
20,14,225,2,,,pos,0.0395598951460504,,NG,NG
20,14,225,2,0.0,2.0,pos+ngs_shank,0.0414333584168611,538.1783637406719,NG,NG
20,14,225,2,1.0,32.0,pos+ngs_shank,0.0890308844100657,345.94135368650996,NG,NG
20,14,225,2,2.0,53.0,pos+ngs_shank,0.0850425241335674,292.0754716981133,NG,NG
20,14,225,2,3.0,21.0,pos+ngs_shank,0.0426347367828544,288.377751002483,NG,NG
20,14,226,2,,,pos,0.0217252183680767,,NG,NG
20,14,226,2,0.0,2.0,pos+ngs_shank,0.0218815313444449,516.8610536433082,NG,NG
20,14,226,2,1.0,32.0,pos+ngs_shank,0.0693507407625038,326.3408049801843,NG,NG
20,14,226,2,2.0,53.0,pos+ngs_shank,0.0799680477781803,269.9999999999999,NG,NG
20,14,226,2,3.0,21.0,pos+ngs_shank,0.0307581178325506,271.1451688278988,NG,NG
20,14,227,2,,,pos,0.0064049496339821,,NG,NG
20,14,227,2,0.0,2.0,pos+ngs_shank,0.0070114549347049,516.8610536433082,NG,NG
20,14,227,2,1.0,32.0,pos+ngs_shank,0.0402306294595842,326.3408049801843,NG,NG
20,14,227,2,2.0,53.0,pos+ngs_shank,0.0359680871581256,269.9999999999999,NG,NG
20,14,227,2,3.0,21.0,pos+ngs_shank,0.0109532046049224,271.1451688278988,NG,NG
20,14,228,2,,,pos,0.0061430325641148,,NG,NG
20,14,228,2,0.0,2.0,pos+ngs_shank,0.0080031359103152,527.4118771755345,NG,NG
20,14,228,2,1.0,32.0,pos+ngs_shank,0.0436303372075152,335.9058708551777,NG,NG
20,14,228,2,2.0,53.0,pos+ngs_shank,0.0483393750600686,280.75471698113205,NG,NG
20,14,228,2,3.0,21.0,pos+ngs_shank,0.0147745753360747,279.4532495472796,NG,NG
20,14,231,2,,,pos,0.0095990167130248,,NG,NG
20,14,231,2,0.0,2.0,pos+ngs_shank,0.0122051767888266,496.46105455260806,NG,NG
20,14,231,2,1.0,32.0,pos+ngs_shank,0.0601435797934918,308.75718156033906,NG,NG
20,14,231,2,2.0,53.0,pos+ngs_shank,0.0571115822303873,250.7547169811318,NG,NG
20,14,231,2,3.0,21.0,pos+ngs_shank,0.0187427031517937,256.56805556389355,NG,NG
20,14,234,2,,,pos,0.000451075527861,,NG,NG
20,14,234,2,0.0,2.0,pos+ngs_shank,0.0005869400836631,496.46105455260806,NG,NG
20,14,234,2,1.0,32.0,pos+ngs_shank,0.0281063356453364,308.75718156033906,NG,NG
20,14,234,2,2.0,53.0,pos+ngs_shank,0.0328198981103518,250.7547169811318,NG,NG
20,14,234,2,3.0,21.0,pos+ngs_shank,0.007844291573659,256.56805556389355,NG,NG
20,14,239,2,,,pos,0.0079524982429345,,NG,NG
20,14,239,2,0.0,2.0,pos+ngs_shank,0.0070427956341545,477.0952937520515,NG,NG
20,14,239,2,1.0,32.0,pos+ngs_shank,0.0359626978763404,293.43231087013527,NG,NG
20,14,239,2,2.0,53.0,pos+ngs_shank,0.0404876176777576,233.7735849056604,NG,NG
20,14,239,2,3.0,21.0,pos+ngs_shank,0.0109897241880858,244.9779787433177,NG,NG
20,14,242,2,,,pos,0.0179780511237729,,NG,NG
20,14,242,2,0.0,2.0,pos+ngs_shank,0.0201408890126373,458.892614802577,NG,NG
20,14,242,2,1.0,32.0,pos+ngs_shank,0.0628202445900319,280.5435971047631,NG,NG
20,14,242,2,2.0,53.0,pos+ngs_shank,0.0683886533457437,217.92452830188665,NG,NG
20,14,242,2,3.0,21.0,pos+ngs_shank,0.0275535160105144,236.5821305892309,NG,NG
20,14,243,2,,,pos,0.0052881221453571,,NG,NG
20,14,243,2,0.0,2.0,pos+ngs_shank,0.0059284971154111,458.892614802577,NG,NG
20,14,243,2,1.0,32.0,pos+ngs_shank,0.0354758495932294,280.5435971047631,NG,NG
20,14,243,2,2.0,53.0,pos+ngs_shank,0.0400148979246527,217.92452830188665,NG,NG
20,14,243,2,3.0,21.0,pos+ngs_shank,0.0130334365286216,236.5821305892309,NG,NG
20,14,245,2,,,pos,0.0031115075413998,,NG,NG
20,14,245,2,0.0,2.0,pos+ngs_shank,0.0017356410413856,450.27071364824985,NG,NG
20,14,245,2,1.0,32.0,pos+ngs_shank,0.0254888309020224,275.0468994394432,NG,NG
20,14,245,2,2.0,53.0,pos+ngs_shank,0.033681889703515,211.1320754716977,NG,NG
20,14,245,2,3.0,21.0,pos+ngs_shank,0.0142161987380582,233.6020981397837,NG,NG
20,14,249,2,,,pos,0.0078577751917761,,NG,NG
20,14,249,2,0.0,2.0,pos+ngs_shank,0.0083216911801919,450.27071364824985,NG,NG
20,14,249,2,1.0,32.0,pos+ngs_shank,0.0471573715469809,275.0468994394432,NG,NG
20,14,249,2,2.0,53.0,pos+ngs_shank,0.0527484662627039,211.1320754716977,NG,NG
20,14,249,2,3.0,21.0,pos+ngs_shank,0.0184997054821848,233.6020981397837,NG,NG
20,14,260,2,,,pos,0.0078726190556748,,NG,NG
20,14,260,2,0.0,2.0,pos+ngs_shank,0.006644902945779,412.69977272993447,NG,NG
20,14,260,2,1.0,32.0,pos+ngs_shank,0.0383428208522725,257.1693792315126,NG,NG
20,14,260,2,2.0,53.0,pos+ngs_shank,0.0412998976902828,183.9622641509432,NG,NG
20,14,260,2,3.0,21.0,pos+ngs_shank,0.0126797624308226,230.26568107213228,NG,NG
20,14,264,2,,,pos,0.0422027426573091,,NG,NG
20,14,264,2,0.0,2.0,pos+ngs_shank,0.0402640681369148,419.41161958009985,NG,NG
20,14,264,2,1.0,32.0,pos+ngs_shank,0.0922153141699941,259.4694638496899,NG,NG
20,14,264,2,2.0,53.0,pos+ngs_shank,0.0983620718869769,188.4905660377357,NG,NG
20,14,264,2,3.0,21.0,pos+ngs_shank,0.0554862613799239,229.482783356854,NG,NG
20,14,266,2,,,pos,0.0097372374289317,,NG,NG
20,14,266,2,0.0,2.0,pos+ngs_shank,0.0090101453033918,419.41161958009985,NG,NG
20,14,266,2,1.0,32.0,pos+ngs_shank,0.0279982118339681,259.4694638496899,NG,NG
20,14,266,2,2.0,53.0,pos+ngs_shank,0.03875535423915,188.4905660377357,NG,NG
20,14,266,2,3.0,21.0,pos+ngs_shank,0.0164379200154099,229.482783356854,NG,NG
20,14,270,2,,,pos,0.0019509855403073,,NG,NG
20,14,270,2,0.0,2.0,pos+ngs_shank,0.0030621305071866,406.4275748449277,NG,NG
20,14,270,2,1.0,32.0,pos+ngs_shank,0.0323145535462609,255.4995109309125,NG,NG
20,14,270,2,2.0,53.0,pos+ngs_shank,0.0399660181106672,179.9999999999998,NG,NG
20,14,270,2,3.0,21.0,pos+ngs_shank,0.0127848860194327,231.705393842818,NG,NG
20,14,271,2,,,pos,0.0046752113301171,,NG,NG
20,14,271,2,0.0,2.0,pos+ngs_shank,0.0069558601782192,400.61382651046745,NG,NG
20,14,271,2,1.0,32.0,pos+ngs_shank,0.0715905726570836,254.45561281764537,NG,NG
20,14,271,2,2.0,53.0,pos+ngs_shank,0.0691275230786579,176.6037735849055,NG,NG
20,14,271,2,3.0,21.0,pos+ngs_shank,0.0181044487857798,233.7659609080717,NG,NG
20,14,273,2,,,pos,0.0083289740076447,,NG,NG
20,14,273,2,0.0,2.0,pos+ngs_shank,0.0086555926939432,390.43373253061486,NG,NG
20,14,273,2,1.0,32.0,pos+ngs_shank,0.0359587762986126,254.22852374232463,NG,NG
20,14,273,2,2.0,53.0,pos+ngs_shank,0.0399868713153663,170.94339622641496,NG,NG
20,14,273,2,3.0,21.0,pos+ngs_shank,0.0159374686981242,239.6128698004544,NG,NG
20,14,274,2,,,pos,0.0246716731820671,,NG,NG
20,14,274,2,0.0,2.0,pos+ngs_shank,0.0230121882618297,390.43373253061486,NG,NG
20,14,274,2,1.0,32.0,pos+ngs_shank,0.0467603650852649,254.22852374232463,NG,NG
20,14,274,2,2.0,53.0,pos+ngs_shank,0.0652386447206036,170.94339622641496,NG,NG
20,14,274,2,3.0,21.0,pos+ngs_shank,0.0361538264270026,239.6128698004544,NG,NG
