,cluster_id,brain_region,grid_score,field_size,field_spacing,orientation,_smooth_sigma,travel,sig,null_grid_score,null_field_size,null_field_spacing,null_orientation,null__smooth_sigma,mouse,day,session_travel_lag,optimal_travel_lag,optimal_travel_lag_grid_score,session_travel_lag_grid_score,zero_lag_grid_score,spatial_information_score,spatial_information_score_no_lag,SC_x,SC_y,SC_z,probe_x,probe_y,theta_index,firing_rate,firing_rate_OF1,firing_rate_VR,classified_by,cell_type,grid_module,ramp_cell,speed_modulated,vr_outbound_sign,vr_homebound_sign,shank_id
40,229,PAR,-0.36510043343784593,26.53336245687667,35.377816609168896,37.56674037214824,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,3.0,-11.0,-0.36510043343784593,0.06782881650584022,0.06323066260848678,0.06390911859243162,-3540.0,2285.743298682448,4549.912849973073,500.0,2445.0,0.029876854394824872,7.60881275876251,8.678781414172038,6.400848724802127,OF1,NG,,False,False,,,2
41,280,ENTm2,-0.44517535445319223,31.006048488413008,41.34139798455068,35.173382861424564,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,8.0,-27.0,-0.44517535445319223,-0.36004749040397666,0.009374662267986505,0.007393834389589775,-3720.0,2541.903985279038,4509.485221680445,750.0,2160.0,0.07538902491162075,29.90716537450689,33.90233343347402,24.295337639057035,OF1,NG,,False,False,,,3
42,281,ENTm2,0.01895427943621343,29.683216135489438,39.57762151398591,38.07330151593936,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,12.0,-24.0,0.01895427943621343,-0.07245774396260216,0.0513773187958406,0.04430674168775984,-3720.0,2497.542142088308,4517.036835330593,782.0,2205.0,0.014060458326811576,6.409414302426449,6.799261882016361,6.021268656923993,OF1,NG,,False,False,,,3
43,283,ENTm2,-0.5420286704228864,21.884912140661044,29.17988285421472,53.51868908520509,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,16.0,-37.0,-0.5420286704228864,0.05785205119914765,0.02734732897770469,0.02544885076919017,-3720.0,2512.329423151885,4514.519630780544,750.0,2190.0,0.03417456245196115,6.998294214622376,8.336868818428824,5.396012859981876,OF1,NG,,False,False,,,3
44,284,ENTm2,-0.14356115759618637,36.47947498376805,48.6392999783574,47.29005209863629,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,3.0,45.0,-0.14356115759618637,-0.08300868624667125,0.08427821150637753,0.08341203082434065,-3720.0,2497.542142088308,4517.036835330593,750.0,2205.0,0.07579600486555071,5.829808089635182,6.212411900433711,5.709194082167042,OF1,NG,,False,False,,,3
45,285,ENTm2,0.10120568312034861,39.54687416822718,52.729165557636236,22.148156526297406,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,17.0,49.0,0.10120568312034861,-0.4322616951705425,0.05942059064463447,0.061472325409749194,-3720.0,2467.967579961155,4522.071244430692,782.0,2235.0,0.0057628877909430805,8.40454768823461,9.06968148708314,6.65759092814827,OF1,NG,,False,False,,,3
46,287,ENTm2,-0.7284089658855861,32.92821911561147,43.90429215414863,46.45580726982768,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,4.0,-34.0,-0.7284089658855861,-0.4814369632480986,0.08275312175125982,0.08063329501731294,-3720.0,2482.754861024732,4519.554039880642,750.0,2220.0,0.0646406132200511,9.161899806281864,9.405595616234367,9.667118609182051,OF1,NG,,False,False,,,3
47,295,ENTm2,-0.5553021949937405,28.815703417236058,38.42093788964807,33.84525273939457,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,4.0,21.0,-0.5553021949937405,-0.0659484756905821,0.046981776440220765,0.05370863845725509,-3720.0,2379.2438935796954,4537.174471730988,782.0,2325.0,0.01877663701073547,7.642301117723783,6.947224057952021,9.039649517383502,OF2,NG,,True,True,+,/,3
48,297,ENTm2,-0.4748285748468445,39.23415221365982,52.312202951546425,38.506045591398376,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,15.0,29.0,-0.4748285748468445,-0.35187081125148434,0.02084966195158027,0.018092320061850405,-3720.0,2349.6693314525423,4542.208880831087,782.0,2355.0,0.23446105455090746,24.909156600917484,24.026857934200738,24.217872319081906,OF1,NG,,False,False,,,3
49,172,ENTm3,-0.10046347750867254,31.931095045707,42.574793394276,3.6627773645405943,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,9.0,47.0,-0.10046347750867254,-0.13241514604072308,0.02863840179793954,0.02310938046295723,-3540.0,2551.1244178347088,4500.184974515806,532.0,2175.0,0.07043032396019908,11.759823653392942,12.559789299187111,12.750791667906311,,Other,,True,True,+,+,2
50,173,ENTm3,-0.5465598565574606,41.90242594524618,55.86990126032824,12.394180976931075,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,6.0,-38.0,-0.5465598565574606,-0.505463581119644,0.040198394020091434,0.033466986764592574,-3540.0,2536.38102232625,4502.9476342634325,500.0,2190.0,0.19791074801032393,12.9210969010654,14.56927560750249,11.958432109303558,,Other,,False,False,,,2
51,174,ENTm3,-0.11327648173158468,42.77319220553377,57.03092294071169,22.937927094645232,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,2.0,4.0,-0.11327648173158468,-0.03497593841418522,0.015961576086731932,0.018986585461413907,-3540.0,2565.867813343168,4497.4223147681805,500.0,2160.0,0.23520930288906117,26.399903780216626,36.31671623674847,14.513681021054614,,Other,,False,False,,,2
52,175,ENTm3,-0.11730481975091311,45.91963121255661,61.22617495007549,23.035934877585028,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,13.0,-33.0,-0.11730481975091311,-0.34136227207085806,0.1786437760740028,0.14204131622212168,-3540.0,2551.1244178347088,4500.184974515806,532.0,2175.0,0.06962143239924162,6.755632413533766,7.685035448766324,6.695216940707619,,Other,,False,False,,,2
53,176,ENTm3,-0.25611778594774903,39.989659162832844,53.31954555044379,53.16016436640533,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,7.0,26.0,-0.25611778594774903,-0.17101971418658152,0.06704843434772852,0.05694250492880559,-3540.0,2551.1244178347088,4500.184974515806,532.0,2175.0,0.0994943575234944,8.067345673770713,9.969451475881069,7.519669274728639,,Other,,True,True,-,+,2
54,177,ENTm3,-0.3802314121455337,27.564415434879386,36.75255391317252,16.847721905511303,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,1.0,31.0,-0.3802314121455337,-0.004809632561280669,0.0258581026469536,0.030588471621825295,-3540.0,2565.867813343168,4497.4223147681805,532.0,2160.0,0.06566800045262161,13.667629703140554,14.717237783438149,8.51343866526673,,Other,,False,False,,,2
55,178,ENTm3,-0.3008149420782026,43.56596656640644,58.08795542187526,56.084077887841076,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,8.0,-45.0,-0.3008149420782026,-0.35336332577340457,0.132761063040307,0.1248029057969455,-3540.0,2521.637626817791,4505.710294011058,532.0,2205.0,0.10933298459696297,6.315646897334884,7.433099851902903,5.018646086960174,,Other,,False,False,,,2
56,179,ENTm3,-0.2261491160941557,43.076334194872636,57.43511225983018,53.188113828391074,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,11.0,38.0,-0.2261491160941557,-0.3102786109486716,0.04212446487354576,0.04229789913404702,-3540.0,2521.637626817791,4505.710294011058,532.0,2205.0,0.07020302457186967,13.590864080290864,13.02167122677005,17.018577474821836,,Other,,False,False,,,2
57,180,ENTm3,-0.6088068322634116,27.16613689866353,36.22151586488471,33.62717525375468,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,9.0,39.0,-0.6088068322634116,-0.3497491332948902,0.1061202979755531,0.08798379497228112,-3540.0,2536.38102232625,4502.9476342634325,532.0,2190.0,0.013828792855185663,1.02036453727387,1.2606777287491004,0.4260592598632121,,Other,,False,False,,,2
58,181,ENTm3,-0.14282980041017132,29.673036748919994,39.56404899855999,11.587143611355678,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,-33.0,48.0,-0.14282980041017132,-0.06992241644596024,0.031228021822136083,0.03354580931780603,-3540.0,2551.1244178347088,4500.184974515806,500.0,2175.0,0.03381152672221404,5.223668792436137,4.853759217348836,2.2287879204272967,,Other,,True,True,+,/,2
59,183,ENTm2,-0.30223290148547655,27.018180533730842,36.02424071164112,26.447404663990245,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,-10.0,-20.0,-0.30223290148547655,-0.5297390150175558,0.04344955372868465,0.03821312451204581,-3540.0,2477.407440292414,4513.998273253936,500.0,2250.0,0.03302624327187303,4.304542140329808,4.081956515846612,4.829409376735215,,Other,,False,False,,,2
60,185,ENTm2,-0.9258775360772351,29.868120244724317,39.824160326299086,57.04359834556464,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,5.0,33.0,-0.9258775360772351,-0.6836206479726332,0.03227569294352201,0.027498182925883265,-3540.0,2492.1508358008728,4511.23561350631,532.0,2235.0,0.12505651214342037,20.069831128252265,21.227573524607173,13.473432438531448,,Other,,False,False,,,2
61,186,ENTm2,-0.4009166844961824,37.831246332872624,50.441661777163496,20.450035409868836,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,7.0,-26.0,-0.4009166844961824,-0.25914377562616386,0.14940159399673805,0.1227486906917267,-3540.0,2506.894231309332,4508.4729537586845,532.0,2220.0,0.1331169878684137,7.725249206843245,6.850248848048244,7.645827081545279,,Other,,True,True,-,/,2
62,188,ENTm2,0.0061983594201982205,25.042519246322268,33.39002566176302,37.717813016250894,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,8.0,48.0,0.0061983594201982205,-0.20022959586870737,0.007772031334336684,0.007753001931753928,-3540.0,2477.407440292414,4513.998273253936,500.0,2250.0,0.09076532152275367,42.63686342397055,55.24187833446494,33.20606273105336,,Other,,False,False,,,2
63,189,ENTm2,-0.33863992578395785,30.485018062369956,40.64669074982661,4.601897006733768,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,-3.0,-25.0,-0.33863992578395785,-0.5223675996471955,0.04517511255440925,0.0471907558177665,-3540.0,2477.407440292414,4513.998273253936,500.0,2250.0,0.0920739551697363,6.929771880132386,8.573808248812279,4.8332826427339715,,Other,,False,False,,,2
64,191,ENTm2,-0.5688201514127418,28.845023759994312,38.46003167999241,17.400829884710934,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,3.0,46.0,-0.5688201514127418,-0.5404478326695414,0.21916331261021102,0.16950004549606024,-3540.0,2477.407440292414,4513.998273253936,500.0,2250.0,0.03777068462574035,4.490016128423013,4.730790652213119,4.1493745320964,,Other,,False,False,,,2
65,193,ENTm2,-0.4762671385558265,36.15065782070764,48.200877094276855,28.589845470810154,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,10.0,-18.0,-0.4762671385558265,0.05091351840274291,0.07183190575874555,0.07499583458907336,-3540.0,2433.177253767037,4522.286252496814,532.0,2295.0,0.029036831379410218,5.881328641883295,7.021205145919851,4.71044477820198,,Other,,False,False,,,2
66,196,ENTm2,-0.2225580502369325,31.217056649109697,41.62274219881293,16.376442652990008,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,31.0,-29.0,-0.2225580502369325,-0.2616798986872949,0.10628683203436497,0.10700274375027156,-3540.0,2433.177253767037,4522.286252496814,532.0,2295.0,-0.012802758667971762,5.033815557401843,6.625306350848761,6.848487609515553,,Other,,False,False,,,2
67,197,ENTm2,-0.5677721537839432,32.05432317830871,42.739097571078275,1.2178490389294796,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,-16.0,-35.0,-0.5677721537839432,-0.07730431927390444,0.07052877296500665,0.06400223842710694,-3540.0,2433.177253767037,4522.286252496814,500.0,2295.0,0.07056375565524005,7.4465230191809555,7.836996602429974,7.537375633580098,,Other,,False,False,,,2
68,198,ENTm2,-0.15274039449958013,51.294406267666645,68.39254169022219,3.245234633464003,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,1.0,-41.0,-0.15274039449958013,-0.051644677678368424,0.14703717914274061,0.14859076188468578,-3540.0,2447.920649275496,4519.523592749188,532.0,2280.0,-0.006586062927011506,8.713155796200803,8.357863451500776,8.845986217445677,,Other,,True,True,-,-,2
69,199,ENTm2,-0.14222015057581563,42.64726213776113,56.86301618368151,1.3943836396499123,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,10.0,-32.0,-0.14222015057581563,-0.3791485565241681,0.022324609120780766,0.019683610663490034,-3540.0,2447.920649275496,4519.523592749188,532.0,2280.0,0.1020433227441752,22.3740878275491,22.687200395323817,22.370877761389174,,Other,,False,False,,,2
70,202,ENTm2,-0.21657453490459813,46.56474685381163,62.08632913841551,25.607840204390286,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,5.0,-33.0,-0.21657453490459813,-0.2434336921928465,0.08763265646166084,0.06676292275866905,-3540.0,2418.4338582585783,4525.04891224444,532.0,2310.0,0.06516397027500137,9.196933781810582,9.648533513209808,7.119616229428507,,Other,,False,False,,,2
71,203,ENTm2,0.04265001184337991,25.38782580389463,33.850434405192836,42.443756984502585,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,4.0,44.0,0.04265001184337991,-0.0999139262069722,0.08071164093372413,0.07682150803645052,-3540.0,2418.4338582585783,4525.04891224444,532.0,2310.0,0.03152264496540699,5.673185610800919,7.807004269470044,7.464890227031941,,Other,,True,True,+,-,2
72,204,ENTm2,-0.3220954036118446,27.711265715157722,36.94835428687696,30.61566509816381,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,8.0,-30.0,-0.3220954036118446,-0.6019724045153476,0.04026439104804891,0.03683869558895843,-3540.0,2388.94706724166,4530.574231739692,500.0,2340.0,0.039309800427514065,4.720055394210837,6.2024144561137335,4.029303286134949,,Other,,False,False,,,2
73,205,ENTm2,-0.1713641361694584,43.292957906054035,57.72394387473871,37.750495135388846,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,2.0,-32.0,-0.1713641361694584,-0.43185512151595074,0.04803985714836719,0.04783454985275545,-3540.0,2403.6904627501194,4527.811571992066,532.0,2325.0,0.14785556016162896,21.178038207109168,23.549979840137834,18.98840989704656,,Other,,True,True,-,/,2
74,206,ENTm2,-0.22293231650959633,32.50505829437205,43.3400777258294,30.727783383643594,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,2.0,5.0,-0.22293231650959633,-0.2208592750588831,0.09754262944240136,0.09542138828595574,-3540.0,2388.94706724166,4530.574231739692,532.0,2340.0,0.09895753756713367,8.333191723370973,9.059684042763163,7.641953815546523,,Other,,False,False,,,2
75,207,ENTm2,0.4692888442622738,24.699298786711648,32.9323983822822,31.4128164580083,1.5,6,True,,,,,,25.0,25.0,5.755755755755757,3.0,38.0,0.4692888442622738,-0.36900260560550135,0.04054754791512949,0.03758831342418655,-3540.0,2374.203671733201,4533.336891487318,500.0,2355.0,0.039072685926804566,5.780090756715754,7.248147131983329,3.9059120978888497,,Other,,False,False,,,2
76,209,ENTm2,0.4313921351270199,40.11210715324065,53.482809537654205,21.43910946539211,1.5,6,True,,,,,,25.0,25.0,5.755755755755757,-1.0,-37.0,0.4313921351270199,-0.27527856651890253,0.050479509429498276,0.06342331945156943,-3540.0,2388.94706724166,4530.574231739692,532.0,2340.0,0.08521421715044354,11.187945523438891,9.762504378457546,5.911157237816487,,Other,,False,False,,,2
77,210,ENTm2,-0.44926572021987743,47.107350594142936,62.809800792190586,13.485621995222504,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,9.0,49.0,-0.44926572021987743,-0.4140843869751208,0.19658572769301152,0.17002810269129856,-3540.0,2388.94706724166,4530.574231739692,532.0,2340.0,0.03333916741719009,5.159010499364756,5.899491893218431,4.334184652608494,,Other,,False,False,,,2
78,211,ENTm2,-0.37320438168189035,35.6900955815668,47.58679410875574,1.6690303555205859,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,28.0,-13.0,-0.37320438168189035,-0.12023080626047226,0.01915608537425746,0.01752445001011022,-3540.0,2344.7168807162834,4538.862210982569,500.0,2385.0,0.01993848015633742,10.23996736207362,13.4345656771851,6.958599028623059,,Other,,False,False,,,2
79,214,ENTm2,0.758971854505935,24.80560794371496,33.07414392495328,34.88589494256914,1.5,6,True,,,,,,25.0,25.0,5.755755755755757,3.0,19.0,0.758971854505935,0.3488155276379635,0.09441993169044785,0.09107555741109055,-3540.0,2359.4602762247423,4536.099551234944,500.0,2370.0,0.07790253928255171,7.490830694114332,10.420336214712032,7.9994009348603345,,Other,,False,False,,,2
80,215,ENTm2,0.8513217247197846,25.61850519316834,34.158006924224445,33.81009856540767,1.5,6,True,,,,,,25.0,25.0,5.755755755755757,4.0,9.0,0.8513217247197846,0.23016461113196662,0.1227734009347908,0.10427438588810088,-3540.0,2344.7168807162834,4538.862210982569,500.0,2385.0,0.07299985762814333,6.6845340514313705,6.798262137584364,6.991798451469543,,Other,,False,False,,,2
81,217,ENTm2,-0.43949420593708766,24.03976448846624,32.05301931795499,35.48861484668681,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,9.0,43.0,-0.43949420593708766,-0.054542220665200015,0.03257013598316736,0.03236943446714623,-3540.0,2344.7168807162834,4538.862210982569,532.0,2385.0,0.04508641938993951,10.842242617854058,8.843739245451658,12.412710878586282,,Other,,False,False,,,2
82,219,ENTm2,0.4224177850004467,23.58294931643156,31.443932421908745,29.83587316295028,1.5,6,True,,,,,,25.0,25.0,5.755755755755757,4.0,14.0,0.4224177850004467,-0.22381725856161738,0.13781247454316534,0.11872509346879724,-3540.0,2344.7168807162834,4538.862210982569,532.0,2385.0,0.05561372403261146,7.231939919067567,6.945224569088025,7.882096307469424,,Other,,False,False,,,2
83,220,PAR,-0.44317731090009754,30.51751561241506,40.690020816553414,19.503183292200823,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,-1.0,-30.0,-0.44317731090009754,-0.3305205968748397,0.06606221687232677,0.06234753209675698,-3540.0,2329.9734852078245,4541.624870730196,532.0,2400.0,0.1365053562361266,9.413835306775136,9.484575426362184,9.999666161360999,,Other,,False,False,,,2
84,221,PAR,0.46378444025863036,24.408624737028592,32.54483298270479,39.06753677059132,1.5,6,True,,,,,,25.0,25.0,5.755755755755757,0.0,-17.0,0.46378444025863036,-0.28479555113485905,0.04065817465746689,0.041337974559353396,-3540.0,2315.2300896993656,4544.387530477821,500.0,2415.0,0.026109496899528843,7.52637987516553,7.8899830573258525,6.071621114907827,,Other,,False,False,,,2
85,222,PAR,-0.3189178429185208,39.61075375805956,52.81433834407941,28.171514509924496,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,8.0,-14.0,-0.3189178429185208,0.09575714163711413,0.2627732721996949,0.24704487092745248,-3540.0,2300.4866941909067,4547.150190225448,500.0,2430.0,0.06513493593189788,4.284191522191803,4.377880867717931,3.45052668117791,,Other,,False,False,,,2
86,224,ENTm2,-0.6094573058373388,35.005190764052784,46.67358768540372,21.539802073721706,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,-13.0,48.0,-0.6094573058373388,-0.5780751930353015,0.04599979693828284,0.04948776186354661,-3540.0,2344.7168807162834,4538.862210982569,500.0,2385.0,0.03817095767777437,8.245349181787942,8.675782180876045,7.695626215815005,,Other,,False,False,,,2
87,225,PAR,-0.44694175626190197,37.848746617143426,50.46499548952457,45.7158704278744,1.5,6,False,,,,,,25.0,25.0,5.755755755755757,4.0,-49.0,-0.44694175626190197,-0.5062687937639896,0.03536654354700259,0.03484307536268292,-3540.0,2315.2300896993656,4544.387530477821,532.0,2415.0,0.035275628088598236,14.147286044570482,14.379324165422926,13.679822183893757,,Other,,False,False,,,2
